"Plot Title: PP17-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995141, SEN S/N: 9995141, LBL: C)","Intensity, Lux (LGR S/N: 9995141, SEN S/N: 9995141, LBL: Lux)","End Of File (LGR S/N: 9995141)"
226,10/10/18 04:00:00 PM,7.983,2238.9,
227,10/10/18 07:00:00 PM,6.268,0.0,
228,10/10/18 10:00:00 PM,3.367,0.0,
229,10/11/18 01:00:00 AM,1.980,0.0,
230,10/11/18 04:00:00 AM,1.221,0.0,
231,10/11/18 07:00:00 AM,0.563,0.0,
232,10/11/18 10:00:00 AM,4.102,5511.1,
233,10/11/18 01:00:00 PM,10.846,18600.1,
234,10/11/18 04:00:00 PM,10.748,2755.6,
235,10/11/18 07:00:00 PM,4.934,0.0,
236,10/11/18 10:00:00 PM,3.367,0.0,
237,10/12/18 01:00:00 AM,2.624,0.0,
238,10/12/18 04:00:00 AM,1.980,0.0,
239,10/12/18 07:00:00 AM,1.980,0.0,
240,10/12/18 10:00:00 AM,5.450,6200.0,
241,10/12/18 01:00:00 PM,13.654,16533.4,
242,10/12/18 04:00:00 PM,11.722,2755.6,
243,10/12/18 07:00:00 PM,6.166,0.0,
244,10/12/18 10:00:00 PM,4.831,0.0,
245,10/13/18 01:00:00 AM,1.980,0.0,
246,10/13/18 04:00:00 AM,0.343,0.0,
247,10/13/18 07:00:00 AM,-0.549,0.0,
248,10/13/18 10:00:00 AM,2.837,7577.8,
249,10/13/18 01:00:00 PM,11.916,31689.1,
250,10/13/18 04:00:00 PM,9.176,2755.6,
251,10/13/18 07:00:00 PM,3.578,0.0,
252,10/13/18 10:00:00 PM,1.656,0.0,
253,10/14/18 01:00:00 AM,0.453,0.0,
254,10/14/18 04:00:00 AM,-0.662,0.0,
255,10/14/18 07:00:00 AM,-1.228,0.0,
256,10/14/18 10:00:00 AM,2.837,4822.3,
257,10/14/18 01:00:00 PM,11.431,16533.4,
258,10/14/18 04:00:00 PM,8.879,2669.5,
259,10/14/18 07:00:00 PM,3.367,0.0,
260,10/14/18 10:00:00 PM,1.980,0.0,
261,10/15/18 01:00:00 AM,2.730,0.0,
262,10/15/18 04:00:00 AM,3.049,0.0,
263,10/15/18 07:00:00 AM,3.155,0.0,
264,10/15/18 10:00:00 AM,6.775,4133.4,
265,10/15/18 01:00:00 PM,16.523,9300.1,
266,10/15/18 04:00:00 PM,12.883,2583.4,
267,10/15/18 07:00:00 PM,6.877,0.0,
268,10/15/18 10:00:00 PM,5.347,0.0,
269,10/16/18 01:00:00 AM,4.311,0.0,
270,10/16/18 04:00:00 AM,3.788,0.0,
271,10/16/18 07:00:00 AM,3.261,0.0,
272,10/16/18 10:00:00 AM,7.682,4305.6,
273,10/16/18 01:00:00 PM,16.999,8611.2,
274,10/16/18 04:00:00 PM,12.980,2669.5,
275,10/16/18 07:00:00 PM,6.674,0.0,
276,10/16/18 10:00:00 PM,4.623,0.0,
277,10/17/18 01:00:00 AM,3.893,0.0,
278,10/17/18 04:00:00 AM,3.261,0.0,
279,10/17/18 07:00:00 AM,2.410,0.0,
280,10/17/18 10:00:00 AM,6.370,4305.6,
281,10/17/18 01:00:00 PM,16.618,8266.7,
282,10/17/18 04:00:00 PM,12.690,2583.4,
283,10/17/18 07:00:00 PM,6.674,0.0,
284,10/17/18 10:00:00 PM,4.623,0.0,
285,10/18/18 01:00:00 AM,3.578,0.0,
286,10/18/18 04:00:00 AM,2.624,0.0,
287,10/18/18 07:00:00 AM,2.195,0.0,
288,10/18/18 10:00:00 AM,6.573,3788.9,
289,10/18/18 01:00:00 PM,18.711,8266.7,
290,10/18/18 04:00:00 PM,13.365,3100.0,
291,10/18/18 07:00:00 PM,6.978,0.0,
292,10/18/18 10:00:00 PM,4.415,0.0,
293,10/19/18 01:00:00 AM,3.578,0.0,
294,10/19/18 04:00:00 AM,3.367,0.0,
295,10/19/18 07:00:00 AM,3.155,0.0,
296,10/19/18 10:00:00 AM,7.983,4305.6,
297,10/19/18 01:00:00 PM,18.140,8266.7,
298,10/19/18 04:00:00 PM,13.173,2497.2,
299,10/19/18 07:00:00 PM,7.381,0.0,
300,10/19/18 10:00:00 PM,5.552,0.0,
301,10/20/18 01:00:00 AM,4.727,0.0,
302,10/20/18 04:00:00 AM,3.893,0.0,
303,10/20/18 07:00:00 AM,3.472,0.0,
304,10/20/18 10:00:00 AM,7.582,4133.4,
305,10/20/18 01:00:00 PM,19.377,10333.4,
306,10/20/18 04:00:00 PM,13.750,2411.1,
