"Plot Title: TA01-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10163346, SEN S/N: 10163346, LBL: TEMPERATURE)","Intensity, Lux (LGR S/N: 10163346, SEN S/N: 10163346, LBL: LIGHT INTENSITY)","Coupler Attached (LGR S/N: 10163346)","Host Connected (LGR S/N: 10163346)","Stopped (LGR S/N: 10163346)","End Of File (LGR S/N: 10163346)"
216,10/14/14 10:00:00 AM,9.373,1377.8,,,,
217,10/14/14 01:00:00 PM,11.139,2325.0,,,,
218,10/14/14 04:00:00 PM,11.625,828.8,,,,
219,10/14/14 07:00:00 PM,10.748,0.0,,,,
220,10/14/14 10:00:00 PM,9.965,0.0,,,,
221,10/15/14 01:00:00 AM,9.669,0.0,,,,
222,10/15/14 04:00:00 AM,9.472,0.0,,,,
223,10/15/14 07:00:00 AM,9.176,0.0,,,,
224,10/15/14 10:00:00 AM,8.879,893.4,,,,
225,10/15/14 01:00:00 PM,8.382,656.6,,,,
226,10/15/14 04:00:00 PM,8.581,979.5,,,,
227,10/15/14 07:00:00 PM,8.182,0.0,,,,
228,10/15/14 10:00:00 PM,8.282,0.0,,,,
229,10/16/14 01:00:00 AM,8.082,0.0,,,,
230,10/16/14 04:00:00 AM,8.082,0.0,,,,
231,10/16/14 07:00:00 AM,7.682,0.0,,,,
232,10/16/14 10:00:00 AM,7.882,150.7,,,,
233,10/16/14 01:00:00 PM,9.472,1636.1,,,,
234,10/16/14 04:00:00 PM,11.528,1205.6,,,,
235,10/16/14 07:00:00 PM,8.779,0.0,,,,
236,10/16/14 10:00:00 PM,7.582,0.0,,,,
237,10/17/14 01:00:00 AM,7.481,0.0,,,,
238,10/17/14 04:00:00 AM,8.082,0.0,,,,
239,10/17/14 07:00:00 AM,8.282,0.0,,,,
240,10/17/14 10:00:00 AM,8.481,387.5,,,,
241,10/17/14 01:00:00 PM,9.571,1291.7,,,,
242,10/17/14 04:00:00 PM,10.455,269.1,,,,
243,10/17/14 07:00:00 PM,10.357,0.0,,,,
244,10/17/14 10:00:00 PM,10.259,0.0,,,,
245,10/18/14 01:00:00 AM,10.259,0.0,,,,
246,10/18/14 04:00:00 AM,10.455,0.0,,,,
247,10/18/14 07:00:00 AM,10.553,0.0,,,,
248,10/18/14 10:00:00 AM,11.334,1022.6,,,,
249,10/18/14 01:00:00 PM,13.365,1980.6,,,,
250,10/18/14 04:00:00 PM,13.942,807.3,,,,
251,10/18/14 07:00:00 PM,12.401,0.0,,,,
252,10/18/14 10:00:00 PM,11.041,0.0,,,,
253,10/19/14 01:00:00 AM,10.161,0.0,,,,
254,10/19/14 04:00:00 AM,10.259,0.0,,,,
255,10/19/14 07:00:00 AM,9.965,0.0,,,,
256,10/19/14 10:00:00 AM,10.748,495.1,,,,
257,10/19/14 01:00:00 PM,13.654,549.0,,,,
258,10/19/14 04:00:00 PM,14.900,1377.8,,,,
259,10/19/14 07:00:00 PM,12.594,0.0,,,,
260,10/19/14 10:00:00 PM,10.748,0.0,,,,
261,10/20/14 01:00:00 AM,10.553,0.0,,,,
262,10/20/14 04:00:00 AM,10.846,0.0,,,,
263,10/20/14 07:00:00 AM,10.944,0.0,,,,
264,10/20/14 10:00:00 AM,11.236,150.7,,,,
265,10/20/14 01:00:00 PM,11.528,387.5,,,,
266,10/20/14 04:00:00 PM,10.944,355.2,,,,
267,10/20/14 07:00:00 PM,10.161,0.0,,,,
268,10/20/14 10:00:00 PM,9.768,0.0,,,,
269,10/21/14 01:00:00 AM,9.176,0.0,,,,
270,10/21/14 04:00:00 AM,9.275,0.0,,,,
271,10/21/14 07:00:00 AM,8.779,0.0,,,,
272,10/21/14 10:00:00 AM,9.077,1011.8,,,,
273,10/21/14 01:00:00 PM,9.571,721.2,,,,
274,10/21/14 04:00:00 PM,9.472,419.8,,,,
275,10/21/14 07:00:00 PM,8.978,0.0,,,,
276,10/21/14 10:00:00 PM,8.978,0.0,,,,
277,10/22/14 01:00:00 AM,8.680,0.0,,,,
278,10/22/14 04:00:00 AM,8.680,0.0,,,,
279,10/22/14 07:00:00 AM,8.680,0.0,,,,
280,10/22/14 10:00:00 AM,9.077,161.5,,,,
281,10/22/14 01:00:00 PM,9.768,215.3,,,,
282,10/22/14 04:00:00 PM,10.161,96.9,,,,
283,10/22/14 07:00:00 PM,10.063,0.0,,,,
284,10/22/14 10:00:00 PM,9.866,0.0,,,,
285,10/23/14 01:00:00 AM,8.581,0.0,,,,
286,10/23/14 04:00:00 AM,8.481,0.0,,,,
287,10/23/14 07:00:00 AM,7.682,0.0,,,,
288,10/23/14 10:00:00 AM,7.179,161.5,,,,
289,10/23/14 01:00:00 PM,8.282,839.6,,,,
290,10/23/14 04:00:00 PM,7.983,344.4,,,,
291,10/23/14 07:00:00 PM,7.481,0.0,,,,
292,10/23/14 10:00:00 PM,7.179,0.0,,,,
293,10/24/14 01:00:00 AM,7.079,0.0,,,,
294,10/24/14 04:00:00 AM,6.674,0.0,,,,
295,10/24/14 07:00:00 AM,6.166,0.0,,,,
296,10/24/14 10:00:00 AM,6.573,882.6,,,,
297,10/24/14 01:00:00 PM,8.680,1550.0,,,,
298,10/24/14 04:00:00 PM,8.581,366.0,,,,
299,10/24/14 07:00:00 PM,7.983,0.0,,,,
300,10/24/14 10:00:00 PM,7.079,0.0,,,,
301,10/25/14 01:00:00 AM,6.877,0.0,,,,
302,10/25/14 04:00:00 AM,7.280,0.0,,,,
303,10/25/14 07:00:00 AM,7.280,0.0,,,,
304,10/25/14 10:00:00 AM,8.182,312.2,,,,
305,10/25/14 01:00:00 PM,9.866,441.3,,,,
306,10/25/14 04:00:00 PM,9.768,96.9,,,,
307,10/25/14 07:00:00 PM,9.373,0.0,,,,
308,10/25/14 10:00:00 PM,7.179,0.0,,,,
309,10/26/14 01:00:00 AM,6.370,0.0,,,,
310,10/26/14 04:00:00 AM,5.450,0.0,,,,
311,10/26/14 07:00:00 AM,4.934,0.0,,,,
