"Plot Title: TO04-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401777, SEN S/N: 2401777)","Intensity, lum/ft² (LGR S/N: 2401777, SEN S/N: 2401777)","Coupler Attached (LGR S/N: 2401777)","Host Connected (LGR S/N: 2401777)","Coupler Detached (LGR S/N: 2401777)","Stopped (LGR S/N: 2401777)","End Of File (LGR S/N: 2401777)"
1961,05/12/15 01:00:00 PM,11.819,304.0,,,,,
1962,05/12/15 04:00:00 PM,10.357,61.0,,,,,
1963,05/12/15 07:00:00 PM,8.879,65.0,,,,,
1964,05/12/15 10:00:00 PM,8.282,0.0,,,,,
1965,05/13/15 01:00:00 AM,8.082,0.0,,,,,
1966,05/13/15 04:00:00 AM,7.882,0.0,,,,,
1967,05/13/15 07:00:00 AM,7.481,35.0,,,,,
1968,05/13/15 10:00:00 AM,8.680,352.0,,,,,
1969,05/13/15 01:00:00 PM,9.866,416.0,,,,,
1970,05/13/15 04:00:00 PM,10.748,496.0,,,,,
1971,05/13/15 07:00:00 PM,9.077,98.0,,,,,
1972,05/13/15 10:00:00 PM,7.882,0.0,,,,,
1973,05/14/15 01:00:00 AM,6.674,0.0,,,,,
1974,05/14/15 04:00:00 AM,6.064,0.0,,,,,
1975,05/14/15 07:00:00 AM,5.141,25.0,,,,,
1976,05/14/15 10:00:00 AM,7.983,248.0,,,,,
1977,05/14/15 01:00:00 PM,13.173,512.0,,,,,
1978,05/14/15 04:00:00 PM,11.819,91.0,,,,,
1979,05/14/15 07:00:00 PM,10.259,43.0,,,,,
1980,05/14/15 10:00:00 PM,9.176,0.0,,,,,
1981,05/15/15 01:00:00 AM,8.680,0.0,,,,,
1982,05/15/15 04:00:00 AM,8.680,0.0,,,,,
1983,05/15/15 07:00:00 AM,8.779,32.0,,,,,
1984,05/15/15 10:00:00 AM,10.944,432.0,,,,,
1985,05/15/15 01:00:00 PM,10.063,94.0,,,,,
1986,05/15/15 04:00:00 PM,10.161,110.0,,,,,
1987,05/15/15 07:00:00 PM,10.357,43.0,,,,,
1988,05/15/15 10:00:00 PM,9.669,0.0,,,,,
1989,05/16/15 01:00:00 AM,8.879,0.0,,,,,
1990,05/16/15 04:00:00 AM,8.182,0.0,,,,,
1991,05/16/15 07:00:00 AM,7.882,26.0,,,,,
1992,05/16/15 10:00:00 AM,9.176,320.0,,,,,
1993,05/16/15 01:00:00 PM,10.944,368.0,,,,,
1994,05/16/15 04:00:00 PM,9.373,80.0,,,,,
1995,05/16/15 07:00:00 PM,8.978,21.0,,,,,
1996,05/16/15 10:00:00 PM,8.879,0.0,,,,,
1997,05/17/15 01:00:00 AM,8.581,0.0,,,,,
1998,05/17/15 04:00:00 AM,8.182,0.0,,,,,
1999,05/17/15 07:00:00 AM,8.182,50.0,,,,,
2000,05/17/15 10:00:00 AM,10.553,496.0,,,,,
2001,05/17/15 01:00:00 PM,14.517,448.0,,,,,
2002,05/17/15 04:00:00 PM,14.613,432.0,,,,,
2003,05/17/15 07:00:00 PM,12.304,67.0,,,,,
2004,05/17/15 10:00:00 PM,10.455,0.0,,,,,
2005,05/18/15 01:00:00 AM,9.077,0.0,,,,,
2006,05/18/15 04:00:00 AM,7.782,0.0,,,,,
2007,05/18/15 07:00:00 AM,8.182,124.0,,,,,
2008,05/18/15 10:00:00 AM,12.207,496.0,,,,,
2009,05/18/15 01:00:00 PM,17.950,1152.0,,,,,
2010,05/18/15 04:00:00 PM,14.709,448.0,,,,,
2011,05/18/15 07:00:00 PM,14.230,128.0,,,,,
2012,05/18/15 10:00:00 PM,11.722,0.0,,,,,
2013,05/19/15 01:00:00 AM,10.748,0.0,,,,,
2014,05/19/15 04:00:00 AM,10.455,0.0,,,,,
2015,05/19/15 07:00:00 AM,10.748,60.0,,,,,
2016,05/19/15 10:00:00 AM,14.134,512.0,,,,,
2017,05/19/15 01:00:00 PM,17.760,672.0,,,,,
2018,05/19/15 04:00:00 PM,14.709,208.0,,,,,
2019,05/19/15 07:00:00 PM,14.325,121.0,,,,,
2020,05/19/15 10:00:00 PM,12.401,0.0,,,,,
2021,05/20/15 01:00:00 AM,12.207,0.0,,,,,
2022,05/20/15 04:00:00 AM,11.819,0.0,,,,,
2023,05/20/15 07:00:00 AM,10.455,29.0,,,,,
2024,05/20/15 10:00:00 AM,12.980,256.0,,,,,
2025,05/20/15 01:00:00 PM,19.282,896.0,,,,,
2026,05/20/15 04:00:00 PM,17.665,400.0,,,,,
2027,05/20/15 07:00:00 PM,15.664,53.0,,,,,
2028,05/20/15 10:00:00 PM,13.654,0.0,,,,,
2029,05/21/15 01:00:00 AM,12.304,0.0,,,,,
2030,05/21/15 04:00:00 AM,11.139,0.0,,,,,
2031,05/21/15 07:00:00 AM,10.846,55.0,,,,,
2032,05/21/15 10:00:00 AM,14.709,480.0,,,,,
2033,05/21/15 01:00:00 PM,21.091,2432.0,,,,,
2034,05/21/15 04:00:00 PM,16.523,160.0,,,,,
2035,05/21/15 07:00:00 PM,16.523,81.0,,,,,
2036,05/21/15 10:00:00 PM,14.613,0.0,,,,,
2037,05/22/15 01:00:00 AM,13.654,0.0,,,,,
2038,05/22/15 04:00:00 AM,13.076,0.0,,,,,
2039,05/22/15 07:00:00 AM,12.110,13.0,,,,,
2040,05/22/15 10:00:00 AM,12.883,136.0,,,,,
2041,05/22/15 01:00:00 PM,12.594,53.0,,,,,
2042,05/22/15 04:00:00 PM,12.787,152.0,,,,,
2043,05/22/15 07:00:00 PM,11.722,11.0,,,,,
2044,05/22/15 10:00:00 PM,11.139,0.0,,,,,
2045,05/23/15 01:00:00 AM,10.553,0.0,,,,,
2046,05/23/15 04:00:00 AM,9.965,0.0,,,,,
2047,05/23/15 07:00:00 AM,9.866,61.0,,,,,
2048,05/23/15 10:00:00 AM,11.041,304.0,,,,,
2049,05/23/15 01:00:00 PM,13.365,432.0,,,,,
2050,05/23/15 04:00:00 PM,12.787,176.0,,,,,
2051,05/23/15 07:00:00 PM,11.431,30.0,,,,,
2052,05/23/15 10:00:00 PM,10.846,0.0,,,,,
2053,05/24/15 01:00:00 AM,10.553,0.0,,,,,
2054,05/24/15 04:00:00 AM,10.161,0.0,,,,,
2055,05/24/15 07:00:00 AM,10.063,63.0,,,,,
2056,05/24/15 10:00:00 AM,10.651,216.0,,,,,
2057,05/24/15 01:00:00 PM,12.497,384.0,,,,,
2058,05/24/15 04:00:00 PM,12.304,144.0,,,,,
2059,05/24/15 07:00:00 PM,11.625,29.0,,,,,
2060,05/24/15 10:00:00 PM,10.748,0.0,,,,,
2061,05/25/15 01:00:00 AM,10.259,0.0,,,,,
2062,05/25/15 04:00:00 AM,9.571,0.0,,,,,
2063,05/25/15 07:00:00 AM,9.472,83.0,,,,,
2064,05/25/15 10:00:00 AM,11.431,464.0,,,,,
2065,05/25/15 01:00:00 PM,16.713,480.0,,,,,
2066,05/25/15 04:00:00 PM,15.569,464.0,,,,,
2067,05/25/15 07:00:00 PM,12.980,107.0,,,,,
2068,05/25/15 10:00:00 PM,11.334,0.0,,,,,
2069,05/26/15 01:00:00 AM,10.748,0.0,,,,,
2070,05/26/15 04:00:00 AM,10.161,0.0,,,,,
2071,05/26/15 07:00:00 AM,9.866,54.0,,,,,
2072,05/26/15 10:00:00 AM,12.110,320.0,,,,,
2073,05/26/15 01:00:00 PM,15.187,368.0,,,,,
2074,05/26/15 04:00:00 PM,14.900,432.0,,,,,
2075,05/26/15 07:00:00 PM,13.076,60.0,,,,,
2076,05/26/15 10:00:00 PM,11.528,0.0,,,,,
2077,05/27/15 01:00:00 AM,10.553,0.0,,,,,
2078,05/27/15 04:00:00 AM,10.161,0.0,,,,,
2079,05/27/15 07:00:00 AM,9.866,44.0,,,,,
2080,05/27/15 10:00:00 AM,12.304,240.0,,,,,
2081,05/27/15 01:00:00 PM,20.615,1344.0,,,,,
2082,05/27/15 04:00:00 PM,17.665,232.0,,,,,
2083,05/27/15 07:00:00 PM,16.332,176.0,,,,,
2084,05/27/15 10:00:00 PM,13.558,0.0,,,,,
2085,05/28/15 01:00:00 AM,11.625,0.0,,,,,
2086,05/28/15 04:00:00 AM,10.455,0.0,,,,,
2087,05/28/15 07:00:00 AM,9.965,25.0,,,,,
2088,05/28/15 10:00:00 AM,13.846,256.0,,,,,
2089,05/28/15 01:00:00 PM,24.255,2048.0,,,,,
2090,05/28/15 04:00:00 PM,19.662,216.0,,,,,
2091,05/28/15 07:00:00 PM,18.140,90.0,,,,,
2092,05/28/15 10:00:00 PM,15.378,0.0,,,,,
2093,05/29/15 01:00:00 AM,13.558,0.0,,,,,
2094,05/29/15 04:00:00 AM,12.497,0.0,,,,,
2095,05/29/15 07:00:00 AM,12.013,30.0,,,,,
2096,05/29/15 10:00:00 AM,16.713,576.0,,,,,
2097,05/29/15 01:00:00 PM,23.196,1344.0,,,,,
2098,05/29/15 04:00:00 PM,19.948,216.0,,,,,
2099,05/29/15 07:00:00 PM,18.045,65.0,,,,,
2100,05/29/15 10:00:00 PM,15.951,0.0,,,,,
2101,05/30/15 01:00:00 AM,13.750,0.0,,,,,
2102,05/30/15 04:00:00 AM,12.110,0.0,,,,,
2103,05/30/15 07:00:00 AM,11.625,26.0,,,,,
2104,05/30/15 10:00:00 AM,14.804,304.0,,,,,
2105,05/30/15 01:00:00 PM,23.677,1152.0,,,,,
2106,05/30/15 04:00:00 PM,18.426,208.0,,,,,
2107,05/30/15 07:00:00 PM,16.523,56.0,,,,,
2108,05/30/15 10:00:00 PM,14.134,0.0,,,,,
2109,05/31/15 01:00:00 AM,12.883,0.0,,,,,
2110,05/31/15 04:00:00 AM,11.528,0.0,,,,,
2111,05/31/15 07:00:00 AM,11.916,192.0,,,,,
2112,05/31/15 10:00:00 AM,16.808,768.0,,,,,
2113,05/31/15 01:00:00 PM,24.351,992.0,,,,,
2114,05/31/15 04:00:00 PM,20.329,320.0,,,,,
2115,05/31/15 07:00:00 PM,18.711,114.0,,,,,
2116,05/31/15 10:00:00 PM,15.664,0.0,,,,,
2117,06/01/15 01:00:00 AM,14.230,0.0,,,,,
2118,06/01/15 04:00:00 AM,12.690,0.0,,,,,
2119,06/01/15 07:00:00 AM,13.076,128.0,,,,,
2120,06/01/15 10:00:00 AM,12.594,46.0,,,,,
2121,06/01/15 01:00:00 PM,14.230,448.0,,,,,
2122,06/01/15 04:00:00 PM,13.461,160.0,,,,,
2123,06/01/15 07:00:00 PM,13.461,47.0,,,,,
2124,06/01/15 10:00:00 PM,12.110,0.0,,,,,
2125,06/02/15 01:00:00 AM,11.139,0.0,,,,,
2126,06/02/15 04:00:00 AM,10.651,0.0,,,,,
2127,06/02/15 07:00:00 AM,10.748,160.0,,,,,
2128,06/02/15 10:00:00 AM,11.334,160.0,,,,,
2129,06/02/15 01:00:00 PM,12.690,224.0,,,,,
2130,06/02/15 04:00:00 PM,12.690,184.0,,,,,
2131,06/02/15 07:00:00 PM,12.110,65.0,,,,,
2132,06/02/15 10:00:00 PM,10.553,0.0,,,,,
2133,06/03/15 01:00:00 AM,10.161,0.0,,,,,
2134,06/03/15 04:00:00 AM,9.866,0.0,,,,,
2135,06/03/15 07:00:00 AM,9.965,114.0,,,,,
2136,06/03/15 10:00:00 AM,13.461,608.0,,,,,
2137,06/03/15 01:00:00 PM,17.665,1088.0,,,,,
2138,06/03/15 04:00:00 PM,14.517,480.0,,,,,
2139,06/03/15 07:00:00 PM,12.690,81.0,,,,,
2140,06/03/15 10:00:00 PM,11.139,0.0,,,,,
2141,06/04/15 01:00:00 AM,10.846,0.0,,,,,
2142,06/04/15 04:00:00 AM,10.455,0.0,,,,,
2143,06/04/15 07:00:00 AM,10.161,44.0,,,,,
2144,06/04/15 10:00:00 AM,12.110,352.0,,,,,
2145,06/04/15 01:00:00 PM,19.948,1344.0,,,,,
2146,06/04/15 04:00:00 PM,16.046,400.0,,,,,
2147,06/04/15 07:00:00 PM,14.134,86.0,,,,,
2148,06/04/15 10:00:00 PM,12.207,0.0,,,,,
2149,06/05/15 01:00:00 AM,10.553,0.0,,,,,
2150,06/05/15 04:00:00 AM,9.275,0.0,,,,,
2151,06/05/15 07:00:00 AM,8.680,16.0,,,,,
2152,06/05/15 10:00:00 AM,12.594,288.0,,,,,
2153,06/05/15 01:00:00 PM,25.902,672.0,,,,,
2154,06/05/15 04:00:00 PM,17.855,176.0,,,,,
2155,06/05/15 07:00:00 PM,16.523,40.0,,,,,
2156,06/05/15 10:00:00 PM,14.134,0.0,,,,,
2157,06/06/15 01:00:00 AM,12.304,0.0,,,,,
2158,06/06/15 04:00:00 AM,11.041,0.0,,,,,
2159,06/06/15 07:00:00 AM,10.357,17.0,,,,,
2160,06/06/15 10:00:00 AM,14.134,288.0,,,,,
2161,06/06/15 01:00:00 PM,29.752,960.0,,,,,
2162,06/06/15 04:00:00 PM,19.948,184.0,,,,,
2163,06/06/15 07:00:00 PM,18.045,42.0,,,,,
2164,06/06/15 10:00:00 PM,15.664,0.0,,,,,
2165,06/07/15 01:00:00 AM,13.846,0.0,,,,,
2166,06/07/15 04:00:00 AM,12.497,0.0,,,,,
2167,06/07/15 07:00:00 AM,11.819,14.0,,,,,
2168,06/07/15 10:00:00 AM,15.664,272.0,,,,,
2169,06/07/15 01:00:00 PM,32.600,1920.0,,,,,
2170,06/07/15 04:00:00 PM,21.378,184.0,,,,,
2171,06/07/15 07:00:00 PM,19.472,40.0,,,,,
2172,06/07/15 10:00:00 PM,16.713,0.0,,,,,
2173,06/08/15 01:00:00 AM,14.613,0.0,,,,,
2174,06/08/15 04:00:00 AM,13.173,0.0,,,,,
2175,06/08/15 07:00:00 AM,12.497,15.0,,,,,
2176,06/08/15 10:00:00 AM,16.523,288.0,,,,,
2177,06/08/15 01:00:00 PM,34.796,3584.0,,,,,
2178,06/08/15 04:00:00 PM,22.142,192.0,,,,,
2179,06/08/15 07:00:00 PM,19.948,40.0,,,,,
2180,06/08/15 10:00:00 PM,17.189,0.0,,,,,
2181,06/09/15 01:00:00 AM,14.709,0.0,,,,,
2182,06/09/15 04:00:00 AM,13.173,0.0,,,,,
2183,06/09/15 07:00:00 AM,12.304,18.0,,,,,
2184,06/09/15 10:00:00 AM,16.332,304.0,,,,,
2185,06/09/15 01:00:00 PM,35.222,4352.0,,,,,
2186,06/09/15 04:00:00 PM,21.473,200.0,,,,,
2187,06/09/15 07:00:00 PM,19.377,128.0,,,,,
2188,06/09/15 10:00:00 PM,16.523,0.0,,,,,
2189,06/10/15 01:00:00 AM,13.365,0.0,,,,,
2190,06/10/15 04:00:00 AM,11.334,0.0,,,,,
2191,06/10/15 07:00:00 AM,10.553,21.0,,,,,
2192,06/10/15 10:00:00 AM,14.613,336.0,,,,,
2193,06/10/15 01:00:00 PM,33.014,5888.0,,,,,
2194,06/10/15 04:00:00 PM,19.092,208.0,,,,,
2195,06/10/15 07:00:00 PM,17.189,46.0,,,,,
2196,06/10/15 10:00:00 PM,14.996,0.0,,,,,
2197,06/11/15 01:00:00 AM,12.690,0.0,,,,,
2198,06/11/15 04:00:00 AM,10.846,0.0,,,,,
2199,06/11/15 07:00:00 AM,10.259,24.0,,,,,
2200,06/11/15 10:00:00 AM,14.038,320.0,,,,,
2201,06/11/15 01:00:00 PM,34.268,5632.0,,,,,
2202,06/11/15 04:00:00 PM,19.092,200.0,,,,,
2203,06/11/15 07:00:00 PM,16.903,42.0,,,,,
2204,06/11/15 10:00:00 PM,13.942,0.0,,,,,
2205,06/12/15 01:00:00 AM,11.819,0.0,,,,,
2206,06/12/15 04:00:00 AM,9.571,0.0,,,,,
2207,06/12/15 07:00:00 AM,9.669,82.0,,,,,
2208,06/12/15 10:00:00 AM,13.558,704.0,,,,,
2209,06/12/15 01:00:00 PM,31.166,6656.0,,,,,
2210,06/12/15 04:00:00 PM,15.569,208.0,,,,,
2211,06/12/15 07:00:00 PM,13.654,61.0,,,,,
2212,06/12/15 10:00:00 PM,11.236,0.0,,,,,
2213,06/13/15 01:00:00 AM,8.779,0.0,,,,,
2214,06/13/15 04:00:00 AM,7.079,0.0,,,,,
2215,06/13/15 07:00:00 AM,6.471,16.0,,,,,
2216,06/13/15 10:00:00 AM,11.334,320.0,,,,,
2217,06/13/15 01:00:00 PM,32.911,4864.0,,,,,
2218,06/13/15 04:00:00 PM,16.713,208.0,,,,,
2219,06/13/15 07:00:00 PM,14.517,45.0,,,,,
2220,06/13/15 10:00:00 PM,11.431,0.0,,,,,
2221,06/14/15 01:00:00 AM,8.978,0.0,,,,,
2222,06/14/15 04:00:00 AM,7.582,0.0,,,,,
2223,06/14/15 07:00:00 AM,7.280,21.0,,,,,
2224,06/14/15 10:00:00 AM,12.690,320.0,,,,,
2225,06/14/15 01:00:00 PM,35.756,4096.0,,,,,
2226,06/14/15 04:00:00 PM,19.567,200.0,,,,,
2227,06/14/15 07:00:00 PM,17.284,45.0,,,,,
2228,06/14/15 10:00:00 PM,14.230,0.0,,,,,
2229,06/15/15 01:00:00 AM,11.722,0.0,,,,,
2230,06/15/15 04:00:00 AM,10.063,0.0,,,,,
2231,06/15/15 07:00:00 AM,10.063,36.0,,,,,
2232,06/15/15 10:00:00 AM,15.569,256.0,,,,,
2233,06/15/15 01:00:00 PM,39.502,2432.0,,,,,
2234,06/15/15 04:00:00 PM,21.282,184.0,,,,,
2235,06/15/15 07:00:00 PM,18.616,48.0,,,,,
2236,06/15/15 10:00:00 PM,15.951,0.0,,,,,
2237,06/16/15 01:00:00 AM,13.269,0.0,,,,,
2238,06/16/15 04:00:00 AM,11.334,0.0,,,,,
2239,06/16/15 07:00:00 AM,10.357,19.0,,,,,
2240,06/16/15 10:00:00 AM,15.187,336.0,,,,,
2241,06/16/15 01:00:00 PM,36.620,4864.0,,,,,
2242,06/16/15 04:00:00 PM,19.282,208.0,,,,,
2243,06/16/15 07:00:00 PM,16.713,126.0,,,,,
2244,06/16/15 10:00:00 PM,13.942,0.0,,,,,
2245,06/17/15 01:00:00 AM,11.139,0.0,,,,,
2246,06/17/15 04:00:00 AM,9.472,0.0,,,,,
2247,06/17/15 07:00:00 AM,8.879,20.0,,,,,
2248,06/17/15 08:50:02 AM,,,Logged,Logged,,,
2249,06/17/15 08:50:07 AM,,,,,Logged,,
2250,06/17/15 08:51:25 AM,,,Logged,Logged,,,
2251,06/17/15 08:51:36 AM,,,,,,Logged,Logged
