"Plot Title: AM16-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578643, SEN S/N: 10578643)","Intensity, Lux (LGR S/N: 10578643, SEN S/N: 10578643)"
1600,03/30/15 10:00:00 AM,3.155,1550.0
1601,03/30/15 01:00:00 PM,7.882,8266.7
1602,03/30/15 04:00:00 PM,9.275,3961.1
1603,03/30/15 07:00:00 PM,7.179,936.5
1604,03/30/15 10:00:00 PM,3.893,0.0
1605,03/31/15 01:00:00 AM,4.727,0.0
1606,03/31/15 04:00:00 AM,3.578,0.0
1607,03/31/15 07:00:00 AM,1.439,236.8
1608,03/31/15 10:00:00 AM,2.088,5166.7
1609,03/31/15 01:00:00 PM,2.837,2927.8
1610,03/31/15 04:00:00 PM,0.674,516.7
1611,03/31/15 07:00:00 PM,0.453,10.8
1612,03/31/15 10:00:00 PM,0.343,0.0
1613,04/01/15 01:00:00 AM,0.343,0.0
1614,04/01/15 04:00:00 AM,0.343,0.0
1615,04/01/15 07:00:00 AM,0.343,10.8
1616,04/01/15 10:00:00 AM,0.343,86.1
1617,04/01/15 01:00:00 PM,0.343,484.4
1618,04/01/15 04:00:00 PM,0.343,785.8
1619,04/01/15 07:00:00 PM,0.232,64.6
1620,04/01/15 10:00:00 PM,0.232,0.0
1621,04/02/15 01:00:00 AM,0.232,0.0
1622,04/02/15 04:00:00 AM,0.232,0.0
1623,04/02/15 07:00:00 AM,0.232,21.5
1624,04/02/15 10:00:00 AM,0.343,602.8
1625,04/02/15 01:00:00 PM,0.453,1463.9
1626,04/02/15 04:00:00 PM,0.343,602.8
1627,04/02/15 07:00:00 PM,0.232,193.8
1628,04/02/15 10:00:00 PM,0.232,0.0
1629,04/03/15 01:00:00 AM,0.232,0.0
1630,04/03/15 04:00:00 AM,0.010,0.0
1631,04/03/15 07:00:00 AM,-0.325,129.2
1632,04/03/15 10:00:00 AM,0.343,1722.2
1633,04/03/15 01:00:00 PM,0.453,1044.1
1634,04/03/15 04:00:00 PM,0.343,721.2
1635,04/03/15 07:00:00 PM,0.232,64.6
1636,04/03/15 10:00:00 PM,0.232,0.0
1637,04/04/15 01:00:00 AM,0.232,0.0
1638,04/04/15 04:00:00 AM,0.232,0.0
1639,04/04/15 07:00:00 AM,-0.102,32.3
1640,04/04/15 10:00:00 AM,-0.213,484.4
1641,04/04/15 01:00:00 PM,0.343,839.6
1642,04/04/15 04:00:00 PM,0.343,904.2
1643,04/04/15 07:00:00 PM,0.232,75.3
1644,04/04/15 10:00:00 PM,0.232,0.0
1645,04/05/15 01:00:00 AM,-0.102,0.0
1646,04/05/15 04:00:00 AM,-0.102,0.0
1647,04/05/15 07:00:00 AM,-0.102,75.3
1648,04/05/15 10:00:00 AM,0.010,484.4
1649,04/05/15 01:00:00 PM,0.453,2066.7
1650,04/05/15 04:00:00 PM,0.453,1550.0
1651,04/05/15 07:00:00 PM,0.343,236.8
1652,04/05/15 10:00:00 PM,0.232,0.0
1653,04/06/15 01:00:00 AM,0.232,0.0
1654,04/06/15 04:00:00 AM,0.121,0.0
1655,04/06/15 07:00:00 AM,0.232,10.8
1656,04/06/15 10:00:00 AM,0.343,602.8
1657,04/06/15 01:00:00 PM,0.453,1302.4
1658,04/06/15 04:00:00 PM,0.453,1280.9
1659,04/06/15 07:00:00 PM,0.232,193.8
1660,04/06/15 10:00:00 PM,0.232,0.0
1661,04/07/15 01:00:00 AM,0.232,0.0
1662,04/07/15 04:00:00 AM,0.232,0.0
1663,04/07/15 07:00:00 AM,0.232,43.1
1664,04/07/15 10:00:00 AM,0.343,785.8
1665,04/07/15 01:00:00 PM,0.563,2669.5
1666,04/07/15 04:00:00 PM,0.453,1550.0
1667,04/07/15 07:00:00 PM,0.232,236.8
1668,04/07/15 10:00:00 PM,0.232,0.0
1669,04/08/15 01:00:00 AM,0.232,0.0
1670,04/08/15 04:00:00 AM,0.232,0.0
1671,04/08/15 07:00:00 AM,0.232,32.3
1672,04/08/15 10:00:00 AM,0.343,549.0
1673,04/08/15 01:00:00 PM,0.784,4305.6
1674,04/08/15 04:00:00 PM,0.453,1636.1
1675,04/08/15 07:00:00 PM,0.232,322.9
1676,04/08/15 10:00:00 PM,0.232,0.0
1677,04/09/15 01:00:00 AM,0.232,0.0
1678,04/09/15 04:00:00 AM,0.232,0.0
1679,04/09/15 07:00:00 AM,0.121,161.5
1680,04/09/15 10:00:00 AM,0.232,1130.2
1681,04/09/15 01:00:00 PM,1.003,5166.7
1682,04/09/15 04:00:00 PM,0.674,4133.4
1683,04/09/15 07:00:00 PM,0.453,656.6
1684,04/09/15 10:00:00 PM,0.232,0.0
1685,04/10/15 01:00:00 AM,0.232,0.0
1686,04/10/15 04:00:00 AM,0.232,0.0
1687,04/10/15 07:00:00 AM,0.232,247.6
1688,04/10/15 10:00:00 AM,1.439,5511.1
1689,04/10/15 01:00:00 PM,4.311,13777.9
1690,04/10/15 04:00:00 PM,6.674,10333.4
1691,04/10/15 07:00:00 PM,3.049,505.9
1692,04/10/15 10:00:00 PM,0.343,0.0
1693,04/11/15 01:00:00 AM,0.232,0.0
1694,04/11/15 04:00:00 AM,0.232,0.0
1695,04/11/15 07:00:00 AM,0.232,366.0
1696,04/11/15 10:00:00 AM,0.343,1377.8
1697,04/11/15 01:00:00 PM,0.343,990.3
1698,04/11/15 04:00:00 PM,0.343,667.4
1699,04/11/15 07:00:00 PM,0.232,21.5
1700,04/11/15 10:00:00 PM,0.232,0.0
1701,04/12/15 01:00:00 AM,0.232,0.0
1702,04/12/15 04:00:00 AM,0.232,0.0
1703,04/12/15 07:00:00 AM,0.232,21.5
1704,04/12/15 10:00:00 AM,0.232,75.3
1705,04/12/15 01:00:00 PM,0.343,376.7
1706,04/12/15 04:00:00 PM,0.343,247.6
1707,04/12/15 07:00:00 PM,0.232,75.3
1708,04/12/15 10:00:00 PM,0.232,0.0
1709,04/13/15 01:00:00 AM,0.232,0.0
1710,04/13/15 04:00:00 AM,0.232,0.0
1711,04/13/15 07:00:00 AM,0.232,21.5
1712,04/13/15 10:00:00 AM,0.232,279.9
1713,04/13/15 01:00:00 PM,0.343,818.1
1714,04/13/15 04:00:00 PM,0.232,322.9
1715,04/13/15 07:00:00 PM,0.232,53.8
1716,04/13/15 10:00:00 PM,0.232,0.0
1717,04/14/15 01:00:00 AM,0.232,0.0
1718,04/14/15 04:00:00 AM,0.232,0.0
1719,04/14/15 07:00:00 AM,0.232,21.5
1720,04/14/15 10:00:00 AM,0.232,301.4
1721,04/14/15 01:00:00 PM,0.232,96.9
1722,04/14/15 04:00:00 PM,0.232,150.7
1723,04/14/15 07:00:00 PM,0.232,43.1
1724,04/14/15 10:00:00 PM,0.232,0.0
1725,04/15/15 01:00:00 AM,0.232,0.0
1726,04/15/15 04:00:00 AM,0.232,0.0
1727,04/15/15 07:00:00 AM,0.232,10.8
1728,04/15/15 10:00:00 AM,0.232,75.3
1729,04/15/15 01:00:00 PM,0.232,322.9
1730,04/15/15 04:00:00 PM,0.232,549.0
1731,04/15/15 07:00:00 PM,0.232,96.9
1732,04/15/15 10:00:00 PM,0.232,0.0
1733,04/16/15 01:00:00 AM,0.232,0.0
1734,04/16/15 04:00:00 AM,0.232,0.0
1735,04/16/15 07:00:00 AM,0.232,10.8
1736,04/16/15 10:00:00 AM,0.232,96.9
1737,04/16/15 01:00:00 PM,0.232,215.3
1738,04/16/15 04:00:00 PM,0.232,495.1
1739,04/16/15 07:00:00 PM,0.232,32.3
1740,04/16/15 10:00:00 PM,0.232,0.0
1741,04/17/15 01:00:00 AM,0.232,0.0
1742,04/17/15 04:00:00 AM,0.232,0.0
1743,04/17/15 07:00:00 AM,0.232,21.5
1744,04/17/15 10:00:00 AM,0.232,139.9
1745,04/17/15 01:00:00 PM,0.343,355.2
1746,04/17/15 04:00:00 PM,0.343,688.9
1747,04/17/15 07:00:00 PM,0.232,247.6
1748,04/17/15 10:00:00 PM,0.232,0.0
1749,04/18/15 01:00:00 AM,0.232,0.0
1750,04/18/15 04:00:00 AM,0.232,0.0
1751,04/18/15 07:00:00 AM,0.232,75.3
1752,04/18/15 10:00:00 AM,0.343,419.8
1753,04/18/15 01:00:00 PM,0.453,1119.5
1754,04/18/15 04:00:00 PM,0.563,1463.9
1755,04/18/15 07:00:00 PM,0.343,581.3
1756,04/18/15 10:00:00 PM,0.232,0.0
1757,04/19/15 01:00:00 AM,0.343,0.0
1758,04/19/15 04:00:00 AM,0.232,0.0
1759,04/19/15 07:00:00 AM,0.232,592.0
1760,04/19/15 10:00:00 AM,1.764,3100.0
1761,04/19/15 01:00:00 PM,8.978,5511.1
1762,04/19/15 04:00:00 PM,11.139,4305.6
1763,04/19/15 07:00:00 PM,8.680,839.6
1764,04/19/15 10:00:00 PM,5.037,0.0
1765,04/20/15 01:00:00 AM,3.578,0.0
1766,04/20/15 04:00:00 AM,2.837,0.0
1767,04/20/15 07:00:00 AM,2.410,484.4
1768,04/20/15 10:00:00 AM,5.244,2927.8
1769,04/20/15 01:00:00 PM,12.497,6200.0
1770,04/20/15 04:00:00 PM,13.076,4994.5
1771,04/20/15 07:00:00 PM,10.161,1022.6
1772,04/20/15 10:00:00 PM,5.757,0.0
1773,04/21/15 01:00:00 AM,3.788,0.0
1774,04/21/15 04:00:00 AM,2.624,0.0
1775,04/21/15 07:00:00 AM,2.303,979.5
1776,04/21/15 10:00:00 AM,5.347,4477.8
1777,04/21/15 01:00:00 PM,13.076,11711.2
1778,04/21/15 04:00:00 PM,12.013,8611.2
1779,04/21/15 07:00:00 PM,6.775,893.4
1780,04/21/15 10:00:00 PM,2.730,0.0
1781,04/22/15 01:00:00 AM,-0.549,0.0
1782,04/22/15 04:00:00 AM,-0.213,0.0
1783,04/22/15 07:00:00 AM,-0.102,656.6
1784,04/22/15 10:00:00 AM,2.517,3444.5
1785,04/22/15 01:00:00 PM,7.882,15844.5
1786,04/22/15 04:00:00 PM,7.381,4822.3
1787,04/22/15 07:00:00 PM,3.578,1259.4
1788,04/22/15 10:00:00 PM,0.674,0.0
1789,04/23/15 01:00:00 AM,0.121,0.0
1790,04/23/15 04:00:00 AM,-0.102,0.0
1791,04/23/15 07:00:00 AM,-0.213,495.1
1792,04/23/15 10:00:00 AM,4.311,10333.4
1793,04/23/15 01:00:00 PM,6.166,7577.8
1794,04/23/15 04:00:00 PM,3.998,3272.2
1795,04/23/15 07:00:00 PM,3.578,1722.2
1796,04/23/15 10:00:00 PM,0.453,0.0
1797,04/24/15 01:00:00 AM,0.121,0.0
1798,04/24/15 04:00:00 AM,0.121,0.0
1799,04/24/15 07:00:00 AM,0.232,193.8
1800,04/24/15 10:00:00 AM,0.343,1550.0
1801,04/24/15 01:00:00 PM,0.563,2325.0
1802,04/24/15 04:00:00 PM,0.563,4305.6
1803,04/24/15 07:00:00 PM,0.232,290.6
1804,04/24/15 10:00:00 PM,0.232,0.0
1805,04/25/15 01:00:00 AM,0.232,0.0
1806,04/25/15 04:00:00 AM,0.232,0.0
1807,04/25/15 07:00:00 AM,0.232,75.3
1808,04/25/15 10:00:00 AM,0.343,236.8
1809,04/25/15 01:00:00 PM,0.674,3788.9
1810,04/25/15 04:00:00 PM,0.563,2411.1
1811,04/25/15 07:00:00 PM,0.232,107.6
1812,04/25/15 10:00:00 PM,0.232,0.0
1813,04/26/15 01:00:00 AM,0.121,0.0
1814,04/26/15 04:00:00 AM,-0.325,0.0
1815,04/26/15 07:00:00 AM,-0.325,366.0
1816,04/26/15 10:00:00 AM,0.232,1808.3
1817,04/26/15 01:00:00 PM,1.872,11022.3
1818,04/26/15 04:00:00 PM,3.893,6544.5
1819,04/26/15 07:00:00 PM,4.102,1550.0
1820,04/26/15 10:00:00 PM,3.155,0.0
1821,04/27/15 01:00:00 AM,3.049,0.0
1822,04/27/15 04:00:00 AM,3.155,0.0
1823,04/27/15 07:00:00 AM,3.998,2152.8
1824,04/27/15 10:00:00 AM,5.244,2325.0
1825,04/27/15 01:00:00 PM,11.431,12400.1
1826,04/27/15 04:00:00 PM,12.690,4477.8
1827,04/27/15 07:00:00 PM,10.063,1205.6
1828,04/27/15 10:00:00 PM,7.782,0.0
1829,04/28/15 01:00:00 AM,6.573,0.0
1830,04/28/15 04:00:00 AM,5.244,0.0
1831,04/28/15 07:00:00 AM,5.037,2411.1
1832,04/28/15 10:00:00 AM,8.581,2755.6
1833,04/28/15 01:00:00 PM,9.472,8266.7
1834,04/28/15 04:00:00 PM,11.819,6544.5
1835,04/28/15 07:00:00 PM,6.268,1033.3
1836,04/28/15 10:00:00 PM,3.998,0.0
1837,04/29/15 01:00:00 AM,1.439,0.0
1838,04/29/15 04:00:00 AM,0.121,0.0
1839,04/29/15 07:00:00 AM,0.232,419.8
1840,04/29/15 10:00:00 AM,1.656,2583.4
1841,04/29/15 01:00:00 PM,7.481,4994.5
1842,04/29/15 04:00:00 PM,7.381,9300.1
1843,04/29/15 07:00:00 PM,4.415,1237.9
1844,04/29/15 10:00:00 PM,2.943,0.0
1845,04/30/15 01:00:00 AM,1.872,0.0
1846,04/30/15 04:00:00 AM,0.232,0.0
1847,04/30/15 07:00:00 AM,1.439,1237.9
1848,04/30/15 10:00:00 AM,3.155,3616.7
1849,04/30/15 01:00:00 PM,10.455,6544.5
1850,04/30/15 04:00:00 PM,10.455,5511.1
1851,04/30/15 07:00:00 PM,8.082,1463.9
1852,04/30/15 10:00:00 PM,4.623,0.0
1853,05/01/15 01:00:00 AM,4.102,0.0
1854,05/01/15 04:00:00 AM,3.683,0.0
1855,05/01/15 07:00:00 AM,2.195,731.9
1856,05/01/15 10:00:00 AM,4.727,3272.2
1857,05/01/15 01:00:00 PM,13.076,6544.5
1858,05/01/15 04:00:00 PM,12.304,6544.5
1859,05/01/15 07:00:00 PM,9.176,2411.1
1860,05/01/15 10:00:00 PM,4.519,0.0
1861,05/02/15 01:00:00 AM,3.261,0.0
1862,05/02/15 04:00:00 AM,4.311,0.0
1863,05/02/15 07:00:00 AM,3.683,549.0
1864,05/02/15 10:00:00 AM,4.311,2927.8
1865,05/02/15 01:00:00 PM,11.916,6200.0
1866,05/02/15 04:00:00 PM,11.041,5166.7
1867,05/02/15 07:00:00 PM,8.282,1377.8
1868,05/02/15 10:00:00 PM,3.998,0.0
1869,05/03/15 01:00:00 AM,2.303,0.0
1870,05/03/15 04:00:00 AM,1.656,0.0
1871,05/03/15 07:00:00 AM,1.872,667.4
1872,05/03/15 10:00:00 AM,5.141,3100.0
1873,05/03/15 01:00:00 PM,13.750,7233.4
1874,05/03/15 04:00:00 PM,12.883,5511.1
1875,05/03/15 07:00:00 PM,10.063,1808.3
1876,05/03/15 10:00:00 PM,5.450,0.0
1877,05/04/15 01:00:00 AM,3.788,0.0
1878,05/04/15 04:00:00 AM,3.155,0.0
1879,05/04/15 07:00:00 AM,3.049,635.1
1880,05/04/15 10:00:00 AM,6.064,3272.2
1881,05/04/15 01:00:00 PM,13.461,7233.4
1882,05/04/15 04:00:00 PM,10.455,8266.7
1883,05/04/15 07:00:00 PM,6.877,1173.3
1884,05/04/15 10:00:00 PM,4.207,0.0
1885,05/05/15 01:00:00 AM,2.303,0.0
1886,05/05/15 04:00:00 AM,1.764,0.0
1887,05/05/15 07:00:00 AM,0.453,1216.3
1888,05/05/15 10:00:00 AM,1.764,9644.5
1889,05/05/15 01:00:00 PM,1.330,7577.8
1890,05/05/15 04:00:00 PM,1.003,8266.7
1891,05/05/15 07:00:00 PM,1.003,1636.1
1892,05/05/15 10:00:00 PM,0.674,0.0
1893,05/06/15 01:00:00 AM,0.784,0.0
1894,05/06/15 04:00:00 AM,0.343,0.0
1895,05/06/15 07:00:00 AM,0.010,473.6
1896,05/06/15 10:00:00 AM,3.788,9300.1
1897,05/06/15 01:00:00 PM,9.472,22044.6
1898,05/06/15 04:00:00 PM,7.582,9300.1
1899,05/06/15 07:00:00 PM,4.415,1001.0
1900,05/06/15 10:00:00 PM,2.303,0.0
1901,05/07/15 01:00:00 AM,-0.213,0.0
1902,05/07/15 04:00:00 AM,-0.325,0.0
1903,05/07/15 07:00:00 AM,-0.325,419.8
1904,05/07/15 10:00:00 AM,0.453,2669.5
1905,05/07/15 01:00:00 PM,10.846,9644.5
1906,05/07/15 04:00:00 PM,10.455,26178.0
1907,05/07/15 07:00:00 PM,7.481,1377.8
1908,05/07/15 10:00:00 PM,3.367,0.0
1909,05/08/15 01:00:00 AM,1.439,0.0
1910,05/08/15 04:00:00 AM,0.674,0.0
1911,05/08/15 07:00:00 AM,1.330,570.5
1912,05/08/15 10:00:00 AM,4.519,2927.8
1913,05/08/15 01:00:00 PM,14.517,11711.2
1914,05/08/15 04:00:00 PM,13.365,18600.1
1915,05/08/15 07:00:00 PM,10.357,1550.0
1916,05/08/15 10:00:00 PM,6.064,0.0
1917,05/09/15 01:00:00 AM,4.623,0.0
1918,05/09/15 04:00:00 AM,3.261,0.0
1919,05/09/15 07:00:00 AM,3.155,441.3
1920,05/09/15 10:00:00 AM,6.877,2927.8
1921,05/09/15 01:00:00 PM,17.379,17222.3
1922,05/09/15 04:00:00 PM,15.569,12400.1
1923,05/09/15 07:00:00 PM,12.883,2669.5
1924,05/09/15 10:00:00 PM,7.782,0.0
1925,05/10/15 01:00:00 AM,6.064,0.0
1926,05/10/15 04:00:00 AM,5.655,0.0
1927,05/10/15 07:00:00 AM,6.471,2927.8
1928,05/10/15 10:00:00 AM,11.041,7577.8
1929,05/10/15 01:00:00 PM,17.284,9300.1
1930,05/10/15 04:00:00 PM,16.141,11711.2
1931,05/10/15 07:00:00 PM,11.916,2411.1
1932,05/10/15 10:00:00 PM,7.381,0.0
1933,05/11/15 01:00:00 AM,7.079,0.0
1934,05/11/15 04:00:00 AM,6.370,0.0
1935,05/11/15 07:00:00 AM,5.552,990.3
1936,05/11/15 10:00:00 AM,6.573,4650.0
1937,05/11/15 01:00:00 PM,9.275,7577.8
1938,05/11/15 04:00:00 PM,6.775,2927.8
1939,05/11/15 07:00:00 PM,6.064,430.6
1940,05/11/15 10:00:00 PM,5.037,0.0
1941,05/12/15 01:00:00 AM,4.831,0.0
1942,05/12/15 04:00:00 AM,4.727,0.0
1943,05/12/15 07:00:00 AM,4.415,850.4
1944,05/12/15 10:00:00 AM,6.166,2497.2
1945,05/12/15 01:00:00 PM,9.669,12400.1
1946,05/12/15 04:00:00 PM,7.882,1550.0
1947,05/12/15 07:00:00 PM,5.860,1184.0
1948,05/12/15 10:00:00 PM,5.037,0.0
1949,05/13/15 01:00:00 AM,4.727,0.0
1950,05/13/15 04:00:00 AM,4.519,0.0
1951,05/13/15 07:00:00 AM,4.623,1463.9
1952,05/13/15 10:00:00 AM,7.481,10333.4
1953,05/13/15 01:00:00 PM,7.782,10677.8
1954,05/13/15 04:00:00 PM,7.481,7233.4
1955,05/13/15 07:00:00 PM,6.064,3100.0
1956,05/13/15 10:00:00 PM,3.788,0.0
1957,05/14/15 01:00:00 AM,3.049,0.0
1958,05/14/15 04:00:00 AM,2.195,0.0
1959,05/14/15 07:00:00 AM,1.439,495.1
1960,05/14/15 10:00:00 AM,5.244,5511.1
1961,05/14/15 01:00:00 PM,11.625,22044.6
1962,05/14/15 04:00:00 PM,11.528,6200.0
1963,05/14/15 07:00:00 PM,10.357,3616.7
1964,05/14/15 10:00:00 PM,7.481,0.0
1965,05/15/15 01:00:00 AM,6.877,0.0
1966,05/15/15 04:00:00 AM,6.064,0.0
1967,05/15/15 07:00:00 AM,6.268,1636.1
1968,05/15/15 10:00:00 AM,8.779,10333.4
1969,05/15/15 01:00:00 PM,11.041,15155.7
1970,05/15/15 04:00:00 PM,8.481,2066.7
1971,05/15/15 07:00:00 PM,8.182,710.4
1972,05/15/15 10:00:00 PM,6.978,0.0
1973,05/16/15 01:00:00 AM,6.166,0.0
1974,05/16/15 04:00:00 AM,5.450,0.0
1975,05/16/15 07:00:00 AM,5.450,1302.4
1976,05/16/15 10:00:00 AM,8.182,8266.7
1977,05/16/15 01:00:00 PM,10.846,12400.1
1978,05/16/15 04:00:00 PM,9.275,9300.1
1979,05/16/15 07:00:00 PM,7.782,2669.5
1980,05/16/15 10:00:00 PM,6.370,0.0
1981,05/17/15 01:00:00 AM,5.860,0.0
1982,05/17/15 04:00:00 AM,5.347,0.0
1983,05/17/15 07:00:00 AM,5.141,2152.8
1984,05/17/15 10:00:00 AM,9.077,7233.4
1985,05/17/15 01:00:00 PM,14.038,13089.0
1986,05/17/15 04:00:00 PM,15.473,8611.2
1987,05/17/15 07:00:00 PM,11.236,2238.9
1988,05/17/15 10:00:00 PM,7.782,0.0
1989,05/18/15 01:00:00 AM,6.674,0.0
1990,05/18/15 04:00:00 AM,5.860,0.0
1991,05/18/15 07:00:00 AM,7.179,3100.0
1992,05/18/15 10:00:00 AM,12.304,11022.3
1993,05/18/15 01:00:00 PM,14.709,13089.0
1994,05/18/15 04:00:00 PM,12.594,4305.6
1995,05/18/15 07:00:00 PM,12.207,2066.7
1996,05/18/15 10:00:00 PM,8.879,0.0
1997,05/19/15 01:00:00 AM,7.582,0.0
1998,05/19/15 04:00:00 AM,6.573,0.0
1999,05/19/15 07:00:00 AM,5.347,366.0
2000,05/19/15 10:00:00 AM,8.282,2411.1
2001,05/19/15 01:00:00 PM,14.230,3444.5
2002,05/19/15 04:00:00 PM,3.998,5511.1
2003,05/19/15 07:00:00 PM,9.373,1722.2
2004,05/19/15 10:00:00 PM,8.581,0.0
2005,05/20/15 01:00:00 AM,6.370,0.0
2006,05/20/15 04:00:00 AM,5.141,0.0
2007,05/20/15 07:00:00 AM,4.934,430.6
2008,05/20/15 10:00:00 AM,8.182,2497.2
2009,05/20/15 01:00:00 PM,16.808,7577.8
2010,05/20/15 04:00:00 PM,16.237,14466.8
2011,05/20/15 07:00:00 PM,13.942,2927.8
2012,05/20/15 10:00:00 PM,10.455,0.0
2013,05/21/15 01:00:00 AM,8.879,0.0
2014,05/21/15 04:00:00 AM,7.079,0.0
2015,05/21/15 07:00:00 AM,7.280,1087.2
2016,05/21/15 10:00:00 AM,12.401,8611.2
2017,05/21/15 01:00:00 PM,17.284,11022.3
2018,05/21/15 04:00:00 PM,16.046,11711.2
2019,05/21/15 07:00:00 PM,13.750,1011.8
2020,05/21/15 10:00:00 PM,11.528,0.0
2021,05/22/15 01:00:00 AM,10.259,0.0
2022,05/22/15 04:00:00 AM,8.282,0.0
2023,05/22/15 07:00:00 AM,8.978,2755.6
2024,05/22/15 10:00:00 AM,12.883,8611.2
2025,05/22/15 01:00:00 PM,9.965,656.6
2026,05/22/15 04:00:00 PM,10.259,2669.5
2027,05/22/15 07:00:00 PM,9.373,516.7
2028,05/22/15 10:00:00 PM,8.581,0.0
2029,05/23/15 01:00:00 AM,7.882,0.0
2030,05/23/15 04:00:00 AM,7.179,0.0
2031,05/23/15 07:00:00 AM,6.978,1808.3
2032,05/23/15 10:00:00 AM,8.978,5511.1
2033,05/23/15 01:00:00 PM,12.110,11022.3
2034,05/23/15 04:00:00 PM,10.651,4133.4
2035,05/23/15 07:00:00 PM,9.373,1065.6
2036,05/23/15 10:00:00 PM,8.182,0.0
2037,05/24/15 01:00:00 AM,7.782,0.0
2038,05/24/15 04:00:00 AM,7.179,0.0
2039,05/24/15 07:00:00 AM,7.280,1980.6
2040,05/24/15 10:00:00 AM,10.063,7577.8
2041,05/24/15 01:00:00 PM,11.625,9644.5
2042,05/24/15 04:00:00 PM,11.139,6544.5
2043,05/24/15 07:00:00 PM,9.373,1065.6
2044,05/24/15 10:00:00 PM,8.182,0.0
2045,05/25/15 01:00:00 AM,7.782,0.0
2046,05/25/15 04:00:00 AM,7.079,0.0
2047,05/25/15 07:00:00 AM,6.674,1141.0
2048,05/25/15 10:00:00 AM,9.373,4305.6
2049,05/25/15 01:00:00 PM,13.365,8611.2
2050,05/25/15 04:00:00 PM,13.461,11022.3
2051,05/25/15 07:00:00 PM,10.944,1550.0
2052,05/25/15 10:00:00 PM,8.382,0.0
2053,05/26/15 01:00:00 AM,7.782,0.0
2054,05/26/15 04:00:00 AM,7.381,0.0
2055,05/26/15 07:00:00 AM,7.280,1722.2
2056,05/26/15 10:00:00 AM,9.965,9644.5
2057,05/26/15 01:00:00 PM,12.304,9300.1
2058,05/26/15 04:00:00 PM,12.110,5166.7
2059,05/26/15 07:00:00 PM,10.063,527.4
2060,05/26/15 10:00:00 PM,8.978,0.0
2061,05/27/15 01:00:00 AM,8.581,0.0
2062,05/27/15 04:00:00 AM,8.082,0.0
2063,05/27/15 07:00:00 AM,6.674,290.6
2064,05/27/15 10:00:00 AM,8.581,2238.9
2065,05/27/15 01:00:00 PM,16.427,12400.1
2066,05/27/15 04:00:00 PM,15.951,4994.5
2067,05/27/15 07:00:00 PM,13.365,796.5
2068,05/27/15 10:00:00 PM,9.965,0.0
2069,05/28/15 01:00:00 AM,8.282,0.0
2070,05/28/15 04:00:00 AM,6.978,0.0
2071,05/28/15 07:00:00 AM,6.573,398.3
2072,05/28/15 10:00:00 AM,9.571,2152.8
2073,05/28/15 01:00:00 PM,17.855,12400.1
2074,05/28/15 04:00:00 PM,17.570,5166.7
2075,05/28/15 07:00:00 PM,16.332,3100.0
2076,05/28/15 10:00:00 PM,12.013,0.0
2077,05/29/15 01:00:00 AM,10.357,0.0
2078,05/29/15 04:00:00 AM,9.866,0.0
2079,05/29/15 07:00:00 AM,10.259,914.9
2080,05/29/15 10:00:00 AM,13.846,6200.0
2081,05/29/15 01:00:00 PM,18.045,6544.5
2082,05/29/15 04:00:00 PM,18.521,4994.5
2083,05/29/15 07:00:00 PM,16.427,1980.6
2084,05/29/15 10:00:00 PM,12.883,0.0
2085,05/30/15 01:00:00 AM,10.357,0.0
2086,05/30/15 04:00:00 AM,8.779,0.0
2087,05/30/15 07:00:00 AM,8.082,344.4
2088,05/30/15 10:00:00 AM,10.455,3100.0
2089,05/30/15 01:00:00 PM,17.284,8266.7
2090,05/30/15 04:00:00 PM,15.951,4650.0
2091,05/30/15 07:00:00 PM,14.230,1722.2
2092,05/30/15 10:00:00 PM,10.455,0.0
2093,05/31/15 01:00:00 AM,9.373,0.0
2094,05/31/15 04:00:00 AM,7.983,0.0
2095,05/31/15 07:00:00 AM,8.680,2411.1
2096,05/31/15 10:00:00 AM,14.325,9644.5
2097,05/31/15 01:00:00 PM,18.521,8611.2
2098,05/31/15 04:00:00 PM,18.806,6544.5
2099,05/31/15 07:00:00 PM,17.094,3788.9
2100,05/31/15 10:00:00 PM,12.690,0.0
2101,06/01/15 01:00:00 AM,11.139,0.0
2102,06/01/15 04:00:00 AM,9.373,0.0
2103,06/01/15 07:00:00 AM,10.748,2411.1
2104,06/01/15 10:00:00 AM,10.259,366.0
2105,06/01/15 01:00:00 PM,11.041,3788.9
2106,06/01/15 04:00:00 PM,11.041,4305.6
2107,06/01/15 07:00:00 PM,10.651,1065.6
2108,06/01/15 10:00:00 PM,8.879,0.0
2109,06/02/15 01:00:00 AM,8.581,0.0
2110,06/02/15 04:00:00 AM,7.381,0.0
2111,06/02/15 07:00:00 AM,7.582,2927.8
2112,06/02/15 10:00:00 AM,9.077,7577.8
2113,06/02/15 01:00:00 PM,11.334,10677.8
2114,06/02/15 04:00:00 PM,10.357,5338.9
2115,06/02/15 07:00:00 PM,10.357,3272.2
2116,06/02/15 10:00:00 PM,7.682,0.0
2117,06/03/15 01:00:00 AM,6.877,0.0
2118,06/03/15 04:00:00 AM,6.573,0.0
2119,06/03/15 07:00:00 AM,7.079,1808.3
2120,06/03/15 10:00:00 AM,9.275,7233.4
2121,06/03/15 01:00:00 PM,10.455,6544.5
2122,06/03/15 04:00:00 PM,12.110,9644.5
2123,06/03/15 07:00:00 PM,10.944,5166.7
2124,06/03/15 10:00:00 PM,8.282,0.0
