"Plot Title: TO04-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995204, SEN S/N: 9995204)","Intensity, Lux (LGR S/N: 9995204, SEN S/N: 9995204)","Bad Battery (LGR S/N: 9995204)","End Of File (LGR S/N: 9995204)"
314,10/25/13 07:00:00 PM,8.182,0.0,,
315,10/25/13 10:00:00 PM,7.280,0.0,,
316,10/26/13 01:00:00 AM,5.450,0.0,,
317,10/26/13 04:00:00 AM,3.893,0.0,,
318,10/26/13 07:00:00 AM,3.472,0.0,,
319,10/26/13 10:00:00 AM,4.415,2411.1,,
320,10/26/13 01:00:00 PM,6.268,2411.1,,
321,10/26/13 04:00:00 PM,7.381,1184.0,,
322,10/26/13 07:00:00 PM,6.573,0.0,,
323,10/26/13 10:00:00 PM,5.037,0.0,,
324,10/27/13 01:00:00 AM,5.450,0.0,,
325,10/27/13 04:00:00 AM,4.519,0.0,,
326,10/27/13 07:00:00 AM,4.623,0.0,,
327,10/27/13 10:00:00 AM,5.347,828.8,,
328,10/27/13 01:00:00 PM,6.775,5166.7,,
329,10/27/13 04:00:00 PM,6.573,936.5,,
330,10/27/13 07:00:00 PM,5.860,0.0,,
331,10/27/13 10:00:00 PM,5.037,0.0,,
332,10/28/13 01:00:00 AM,3.893,0.0,,
333,10/28/13 04:00:00 AM,3.261,0.0,,
334,10/28/13 07:00:00 AM,3.049,0.0,,
335,10/28/13 10:00:00 AM,2.730,818.1,,
336,10/28/13 01:00:00 PM,4.831,2325.0,,
337,10/28/13 04:00:00 PM,5.757,1216.3,,
338,10/28/13 07:00:00 PM,3.998,0.0,,
339,10/28/13 10:00:00 PM,2.195,0.0,,
340,10/29/13 01:00:00 AM,0.674,0.0,,
341,10/29/13 04:00:00 AM,0.010,0.0,,
342,10/29/13 07:00:00 AM,-0.437,0.0,,
343,10/29/13 10:00:00 AM,0.121,775.0,,
344,10/29/13 01:00:00 PM,2.303,2238.9,,
345,10/29/13 04:00:00 PM,4.207,1108.7,,
346,10/29/13 07:00:00 PM,2.730,0.0,,
347,10/29/13 10:00:00 PM,1.003,0.0,,
348,10/30/13 01:00:00 AM,-0.102,0.0,,
349,10/30/13 04:00:00 AM,-0.437,0.0,,
350,10/30/13 07:00:00 AM,-0.213,0.0,,
351,10/30/13 10:00:00 AM,0.343,699.7,,
352,10/30/13 01:00:00 PM,4.623,4133.4,,
353,10/30/13 04:00:00 PM,6.064,2152.8,,
354,10/30/13 07:00:00 PM,5.037,0.0,,
355,10/30/13 10:00:00 PM,4.727,0.0,,
356,10/31/13 01:00:00 AM,4.415,0.0,,
357,10/31/13 04:00:00 AM,4.415,0.0,,
358,10/31/13 07:00:00 AM,4.623,0.0,,
359,10/31/13 10:00:00 AM,5.141,1001.0,,
360,10/31/13 01:00:00 PM,7.682,4822.3,,
361,10/31/13 04:00:00 PM,8.481,2755.6,,
362,10/31/13 07:00:00 PM,7.280,0.0,,
363,10/31/13 10:00:00 PM,7.079,0.0,,
364,11/01/13 01:00:00 AM,6.978,0.0,,
365,11/01/13 04:00:00 AM,6.166,0.0,,
366,11/01/13 07:00:00 AM,4.519,0.0,,
367,11/01/13 10:00:00 AM,5.037,710.4,,
368,11/01/13 01:00:00 PM,6.471,1980.6,,
369,11/01/13 04:00:00 PM,7.381,979.5,,
370,11/01/13 07:00:00 PM,6.370,0.0,,
371,11/01/13 10:00:00 PM,6.674,0.0,,
372,11/02/13 01:00:00 AM,6.775,0.0,,
373,11/02/13 04:00:00 AM,7.079,0.0,,
374,11/02/13 07:00:00 AM,7.280,0.0,,
375,11/02/13 10:00:00 AM,6.674,1033.3,,
376,11/02/13 01:00:00 PM,6.064,9644.5,,
377,11/02/13 04:00:00 PM,5.141,871.9,,
378,11/02/13 07:00:00 PM,3.578,0.0,,
379,11/02/13 10:00:00 PM,3.367,0.0,,
380,11/03/13 01:00:00 AM,2.624,0.0,,
381,11/03/13 04:00:00 AM,2.943,0.0,,
382,11/03/13 07:00:00 AM,2.837,0.0,,
383,11/03/13 10:00:00 AM,3.049,2066.7,,
384,11/03/13 01:00:00 PM,3.683,1636.1,,
385,11/03/13 04:00:00 PM,2.943,538.2,,
386,11/03/13 07:00:00 PM,0.232,0.0,,
387,11/03/13 10:00:00 PM,0.784,0.0,,
388,11/04/13 01:00:00 AM,1.221,0.0,,
389,11/04/13 04:00:00 AM,0.563,0.0,,
390,11/04/13 07:00:00 AM,0.453,0.0,,
391,11/04/13 10:00:00 AM,0.453,850.4,,
392,11/04/13 01:00:00 PM,1.439,2238.9,,
393,11/04/13 04:00:00 PM,2.943,2066.7,,
394,11/04/13 07:00:00 PM,2.303,0.0,,
395,11/04/13 10:00:00 PM,2.303,0.0,,
396,11/05/13 01:00:00 AM,2.410,0.0,,
397,11/05/13 04:00:00 AM,2.730,0.0,,
398,11/05/13 07:00:00 AM,3.049,0.0,,
399,11/05/13 10:00:00 AM,4.102,2583.4,,
400,11/05/13 01:00:00 PM,5.655,3961.1,,
401,11/05/13 04:00:00 PM,5.860,828.8,,
402,11/05/13 07:00:00 PM,4.831,0.0,,
403,11/05/13 10:00:00 PM,4.311,0.0,,
404,11/06/13 01:00:00 AM,3.049,0.0,,
405,11/06/13 04:00:00 AM,1.980,0.0,,
406,11/06/13 07:00:00 AM,1.980,0.0,,
407,11/06/13 10:00:00 AM,3.155,1636.1,,
408,11/06/13 01:00:00 PM,6.166,4822.3,,
409,11/06/13 04:00:00 PM,6.064,1033.3,,
410,11/06/13 07:00:00 PM,5.450,0.0,,
411,11/06/13 10:00:00 PM,5.347,0.0,,
412,11/07/13 01:00:00 AM,5.552,0.0,,
413,11/07/13 04:00:00 AM,5.962,0.0,,
414,11/07/13 07:00:00 AM,6.268,0.0,,
415,11/07/13 10:00:00 AM,7.280,215.3,,
416,11/07/13 01:00:00 PM,6.370,3444.5,,
417,11/07/13 04:00:00 PM,5.141,333.7,,
418,11/07/13 07:00:00 PM,4.623,0.0,,
419,11/07/13 10:00:00 PM,4.934,0.0,,
420,11/08/13 01:00:00 AM,4.934,0.0,,
421,11/08/13 04:00:00 AM,4.207,0.0,,
422,11/08/13 07:00:00 AM,4.207,0.0,,
423,11/08/13 10:00:00 AM,4.519,882.6,,
424,11/08/13 01:00:00 PM,5.655,3272.2,,
425,11/08/13 04:00:00 PM,6.064,2497.2,,
426,11/08/13 07:00:00 PM,4.102,0.0,,
427,11/08/13 10:00:00 PM,3.049,0.0,,
428,11/09/13 01:00:00 AM,2.088,0.0,,
429,11/09/13 04:00:00 AM,1.548,0.0,,
430,11/09/13 07:00:00 AM,1.548,0.0,,
431,11/09/13 10:00:00 AM,2.730,1894.5,,
432,11/09/13 01:00:00 PM,4.934,2411.1,,
433,11/09/13 04:00:00 PM,5.141,904.2,,
434,11/09/13 07:00:00 PM,4.519,0.0,,
435,11/09/13 10:00:00 PM,4.311,0.0,,
436,11/10/13 01:00:00 AM,4.207,0.0,,
437,11/10/13 04:00:00 AM,4.623,0.0,,
438,11/10/13 07:00:00 AM,4.934,0.0,,
439,11/10/13 10:00:00 AM,5.757,1808.3,,
440,11/10/13 01:00:00 PM,7.882,3961.1,,
441,11/10/13 04:00:00 PM,8.282,1636.1,,
442,11/10/13 07:00:00 PM,7.079,0.0,,
443,11/10/13 10:00:00 PM,6.268,0.0,,
444,11/11/13 01:00:00 AM,5.655,0.0,,
445,11/11/13 04:00:00 AM,5.141,0.0,,
446,11/11/13 07:00:00 AM,4.519,0.0,,
447,11/11/13 10:00:00 AM,5.757,1980.6,,
448,11/11/13 01:00:00 PM,8.082,3100.0,,
449,11/11/13 04:00:00 PM,8.282,1001.0,,
450,11/11/13 07:00:00 PM,7.280,0.0,,
451,11/11/13 10:00:00 PM,6.573,0.0,,
452,11/12/13 01:00:00 AM,6.573,0.0,,
453,11/12/13 04:00:00 AM,6.775,0.0,,
454,11/12/13 07:00:00 AM,6.978,0.0,,
455,11/12/13 10:00:00 AM,7.782,1463.9,,
456,11/12/13 01:00:00 PM,10.455,5511.1,,
457,11/12/13 04:00:00 PM,9.768,1463.9,,
458,11/12/13 07:00:00 PM,8.382,0.0,,
459,11/12/13 10:00:00 PM,7.882,0.0,,
460,11/13/13 01:00:00 AM,7.280,0.0,,
461,11/13/13 04:00:00 AM,6.775,0.0,,
462,11/13/13 07:00:00 AM,6.674,0.0,,
463,11/13/13 10:00:00 AM,7.079,2325.0,,
464,11/13/13 01:00:00 PM,7.682,2066.7,,
