"Plot Title: PARA-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995228, SEN S/N: 9995228)","Intensity, Lux (LGR S/N: 9995228, SEN S/N: 9995228)","Bad Battery (LGR S/N: 9995228)","End Of File (LGR S/N: 9995228)"
332,10/28/13 10:00:00 PM,-1.228,0.0,,
333,10/29/13 01:00:00 AM,-1.570,0.0,,
334,10/29/13 04:00:00 AM,-1.799,0.0,,
335,10/29/13 07:00:00 AM,-1.914,0.0,,
336,10/29/13 10:00:00 AM,-1.228,1011.8,,
337,10/29/13 01:00:00 PM,0.010,1550.0,,
338,10/29/13 04:00:00 PM,0.343,1377.8,,
339,10/29/13 07:00:00 PM,-1.001,0.0,,
340,10/29/13 10:00:00 PM,-1.228,0.0,,
341,10/30/13 01:00:00 AM,-1.570,0.0,,
342,10/30/13 04:00:00 AM,-1.684,0.0,,
343,10/30/13 07:00:00 AM,-1.456,0.0,,
344,10/30/13 10:00:00 AM,-1.114,764.2,,
345,10/30/13 01:00:00 PM,0.010,1636.1,,
346,10/30/13 04:00:00 PM,0.453,2411.1,,
347,10/30/13 07:00:00 PM,0.010,0.0,,
348,10/30/13 10:00:00 PM,0.010,0.0,,
349,10/31/13 01:00:00 AM,0.010,0.0,,
350,10/31/13 04:00:00 AM,0.010,0.0,,
351,10/31/13 07:00:00 AM,1.221,0.0,,
352,10/31/13 10:00:00 AM,2.303,5511.1,,
353,10/31/13 01:00:00 PM,3.998,5166.7,,
354,10/31/13 04:00:00 PM,3.578,5166.7,,
355,10/31/13 07:00:00 PM,1.980,0.0,,
356,10/31/13 10:00:00 PM,1.548,0.0,,
357,11/01/13 01:00:00 AM,1.439,0.0,,
358,11/01/13 04:00:00 AM,1.439,0.0,,
359,11/01/13 07:00:00 AM,-0.325,0.0,,
360,11/01/13 10:00:00 AM,1.439,1356.3,,
361,11/01/13 01:00:00 PM,2.303,1636.1,,
362,11/01/13 04:00:00 PM,2.517,1302.4,,
363,11/01/13 07:00:00 PM,1.872,0.0,,
364,11/01/13 10:00:00 PM,2.303,0.0,,
365,11/02/13 01:00:00 AM,2.088,0.0,,
366,11/02/13 04:00:00 AM,3.049,0.0,,
367,11/02/13 07:00:00 AM,1.656,0.0,,
368,11/02/13 10:00:00 AM,0.121,721.2,,
369,11/02/13 01:00:00 PM,-0.102,355.2,,
370,11/02/13 04:00:00 PM,-0.102,64.6,,
371,11/02/13 07:00:00 PM,-0.213,0.0,,
372,11/02/13 10:00:00 PM,-0.213,0.0,,
373,11/03/13 01:00:00 AM,-0.213,0.0,,
374,11/03/13 04:00:00 AM,-0.102,0.0,,
375,11/03/13 07:00:00 AM,-0.102,0.0,,
376,11/03/13 10:00:00 AM,-0.102,21.5,,
377,11/03/13 01:00:00 PM,0.010,21.5,,
378,11/03/13 04:00:00 PM,0.010,0.0,,
379,11/03/13 07:00:00 PM,0.010,0.0,,
380,11/03/13 10:00:00 PM,0.010,0.0,,
381,11/04/13 01:00:00 AM,0.010,0.0,,
382,11/04/13 04:00:00 AM,0.010,0.0,,
383,11/04/13 07:00:00 AM,0.010,0.0,,
384,11/04/13 10:00:00 AM,0.010,10.8,,
385,11/04/13 01:00:00 PM,0.010,21.5,,
386,11/04/13 04:00:00 PM,0.121,0.0,,
387,11/04/13 07:00:00 PM,0.121,0.0,,
388,11/04/13 10:00:00 PM,0.121,0.0,,
389,11/05/13 01:00:00 AM,0.121,0.0,,
390,11/05/13 04:00:00 AM,0.121,0.0,,
391,11/05/13 07:00:00 AM,0.121,0.0,,
392,11/05/13 10:00:00 AM,0.121,0.0,,
393,11/05/13 01:00:00 PM,0.121,0.0,,
394,11/05/13 04:00:00 PM,0.121,0.0,,
395,11/05/13 07:00:00 PM,0.121,0.0,,
396,11/05/13 10:00:00 PM,0.121,0.0,,
397,11/06/13 01:00:00 AM,0.121,0.0,,
398,11/06/13 04:00:00 AM,0.121,0.0,,
399,11/06/13 07:00:00 AM,0.121,0.0,,
400,11/06/13 10:00:00 AM,0.121,0.0,,
401,11/06/13 01:00:00 PM,0.121,10.8,,
402,11/06/13 04:00:00 PM,0.121,0.0,,
403,11/06/13 07:00:00 PM,0.121,0.0,,
404,11/06/13 10:00:00 PM,0.121,0.0,,
405,11/07/13 01:00:00 AM,0.121,0.0,,
406,11/07/13 04:00:00 AM,0.121,0.0,,
407,11/07/13 07:00:00 AM,0.121,0.0,,
408,11/07/13 10:00:00 AM,0.121,0.0,,
409,11/07/13 01:00:00 PM,0.121,21.5,,
410,11/07/13 04:00:00 PM,0.121,0.0,,
411,11/07/13 07:00:00 PM,0.121,0.0,,
412,11/07/13 10:00:00 PM,0.121,0.0,,
413,11/08/13 01:00:00 AM,0.121,0.0,,
414,11/08/13 04:00:00 AM,0.121,0.0,,
415,11/08/13 07:00:00 AM,0.121,0.0,,
416,11/08/13 10:00:00 AM,0.121,0.0,,
