"Plot Title: AV14-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995139, SEN S/N: 9995139)","Intensity, Lux (LGR S/N: 9995139, SEN S/N: 9995139)","Bad Battery (LGR S/N: 9995139)","End Of File (LGR S/N: 9995139)"
282,10/16/13 04:00:00 PM,7.582,290.6,,
283,10/16/13 07:00:00 PM,6.978,0.0,,
284,10/16/13 10:00:00 PM,6.674,0.0,,
285,10/17/13 01:00:00 AM,6.370,0.0,,
286,10/17/13 04:00:00 AM,6.064,0.0,,
287,10/17/13 07:00:00 AM,5.757,0.0,,
288,10/17/13 10:00:00 AM,6.471,635.1,,
289,10/17/13 01:00:00 PM,7.682,678.1,,
290,10/17/13 04:00:00 PM,8.182,258.3,,
291,10/17/13 07:00:00 PM,7.582,0.0,,
292,10/17/13 10:00:00 PM,7.481,0.0,,
293,10/18/13 01:00:00 AM,7.381,0.0,,
294,10/18/13 04:00:00 AM,7.280,0.0,,
295,10/18/13 07:00:00 AM,6.877,0.0,,
296,10/18/13 10:00:00 AM,7.582,613.5,,
297,10/18/13 01:00:00 PM,8.779,645.8,,
298,10/18/13 04:00:00 PM,9.768,258.3,,
299,10/18/13 07:00:00 PM,8.879,0.0,,
300,10/18/13 10:00:00 PM,8.779,0.0,,
301,10/19/13 01:00:00 AM,8.382,0.0,,
302,10/19/13 04:00:00 AM,8.382,0.0,,
303,10/19/13 07:00:00 AM,8.182,0.0,,
304,10/19/13 10:00:00 AM,9.669,538.2,,
305,10/19/13 01:00:00 PM,10.259,667.4,,
306,10/19/13 04:00:00 PM,10.161,312.2,,
307,10/19/13 07:00:00 PM,8.978,0.0,,
308,10/19/13 10:00:00 PM,8.779,0.0,,
309,10/20/13 01:00:00 AM,8.481,0.0,,
310,10/20/13 04:00:00 AM,8.282,0.0,,
311,10/20/13 07:00:00 AM,8.680,0.0,,
312,10/20/13 10:00:00 AM,9.768,581.3,,
313,10/20/13 01:00:00 PM,11.041,602.8,,
314,10/20/13 04:00:00 PM,11.236,236.8,,
315,10/20/13 07:00:00 PM,10.259,0.0,,
316,10/20/13 10:00:00 PM,10.161,0.0,,
317,10/21/13 01:00:00 AM,10.455,0.0,,
318,10/21/13 04:00:00 AM,10.259,0.0,,
319,10/21/13 07:00:00 AM,10.357,0.0,,
320,10/21/13 10:00:00 AM,11.334,570.5,,
321,10/21/13 01:00:00 PM,12.401,592.0,,
322,10/21/13 04:00:00 PM,12.690,236.8,,
323,10/21/13 07:00:00 PM,11.722,0.0,,
324,10/21/13 10:00:00 PM,11.819,0.0,,
325,10/22/13 01:00:00 AM,11.625,0.0,,
326,10/22/13 04:00:00 AM,11.625,0.0,,
327,10/22/13 07:00:00 AM,11.431,0.0,,
328,10/22/13 10:00:00 AM,12.207,549.0,,
329,10/22/13 01:00:00 PM,13.269,581.3,,
330,10/22/13 04:00:00 PM,13.365,226.0,,
331,10/22/13 07:00:00 PM,12.110,0.0,,
332,10/22/13 10:00:00 PM,11.819,0.0,,
333,10/23/13 01:00:00 AM,11.334,0.0,,
334,10/23/13 04:00:00 AM,10.944,0.0,,
335,10/23/13 07:00:00 AM,10.651,0.0,,
336,10/23/13 10:00:00 AM,11.334,538.2,,
337,10/23/13 01:00:00 PM,12.401,570.5,,
338,10/23/13 04:00:00 PM,12.883,226.0,,
339,10/23/13 07:00:00 PM,11.625,0.0,,
340,10/23/13 10:00:00 PM,11.431,0.0,,
341,10/24/13 01:00:00 AM,11.041,0.0,,
342,10/24/13 04:00:00 AM,10.651,0.0,,
343,10/24/13 07:00:00 AM,10.357,0.0,,
344,10/24/13 10:00:00 AM,10.944,495.1,,
345,10/24/13 01:00:00 PM,12.207,559.7,,
346,10/24/13 04:00:00 PM,12.304,258.3,,
347,10/24/13 07:00:00 PM,10.748,0.0,,
348,10/24/13 10:00:00 PM,10.063,0.0,,
349,10/25/13 01:00:00 AM,9.275,0.0,,
350,10/25/13 04:00:00 AM,8.978,0.0,,
351,10/25/13 07:00:00 AM,8.382,0.0,,
352,10/25/13 10:00:00 AM,8.581,473.6,,
353,10/25/13 01:00:00 PM,9.768,775.0,,
354,10/25/13 04:00:00 PM,9.373,301.4,,
355,10/25/13 07:00:00 PM,8.182,0.0,,
356,10/25/13 10:00:00 PM,7.481,0.0,,
357,10/26/13 01:00:00 AM,7.079,0.0,,
358,10/26/13 04:00:00 AM,6.573,0.0,,
359,10/26/13 07:00:00 AM,5.962,0.0,,
360,10/26/13 10:00:00 AM,6.573,419.8,,
361,10/26/13 01:00:00 PM,8.082,538.2,,
362,10/26/13 04:00:00 PM,8.581,236.8,,
363,10/26/13 07:00:00 PM,6.674,0.0,,
364,10/26/13 10:00:00 PM,6.166,0.0,,
365,10/27/13 01:00:00 AM,6.064,0.0,,
366,10/27/13 04:00:00 AM,6.064,0.0,,
367,10/27/13 07:00:00 AM,2.943,0.0,,
368,10/27/13 10:00:00 AM,3.893,236.8,,
369,10/27/13 01:00:00 PM,3.998,1463.9,,
370,10/27/13 04:00:00 PM,4.519,1227.1,,
371,10/27/13 07:00:00 PM,3.578,0.0,,
372,10/27/13 10:00:00 PM,3.893,0.0,,
373,10/28/13 01:00:00 AM,4.727,0.0,,
374,10/28/13 04:00:00 AM,4.102,0.0,,
375,10/28/13 07:00:00 AM,3.367,0.0,,
376,10/28/13 10:00:00 AM,3.155,355.2,,
377,10/28/13 01:00:00 PM,4.207,505.9,,
378,10/28/13 04:00:00 PM,5.037,236.8,,
379,10/28/13 07:00:00 PM,3.049,0.0,,
380,10/28/13 10:00:00 PM,2.624,0.0,,
381,10/29/13 01:00:00 AM,1.764,0.0,,
382,10/29/13 04:00:00 AM,1.656,0.0,,
383,10/29/13 07:00:00 AM,1.439,0.0,,
384,10/29/13 10:00:00 AM,1.764,333.7,,
385,10/29/13 01:00:00 PM,3.155,462.9,,
386,10/29/13 04:00:00 PM,3.788,226.0,,
387,10/29/13 07:00:00 PM,2.410,0.0,,
388,10/29/13 10:00:00 PM,1.980,0.0,,
389,10/30/13 01:00:00 AM,1.548,0.0,,
390,10/30/13 04:00:00 AM,1.330,0.0,,
391,10/30/13 07:00:00 AM,1.764,0.0,,
392,10/30/13 10:00:00 AM,2.410,290.6,,
393,10/30/13 01:00:00 PM,4.415,1130.2,,
394,10/30/13 04:00:00 PM,5.244,1636.1,,
395,10/30/13 07:00:00 PM,4.207,0.0,,
396,10/30/13 10:00:00 PM,3.998,0.0,,
397,10/31/13 01:00:00 AM,4.831,0.0,,
398,10/31/13 04:00:00 AM,5.655,0.0,,
399,10/31/13 07:00:00 AM,6.064,0.0,,
400,10/31/13 10:00:00 AM,6.370,1291.7,,
401,10/31/13 01:00:00 PM,6.978,1550.0,,
402,10/31/13 04:00:00 PM,6.573,775.0,,
403,10/31/13 07:00:00 PM,5.552,0.0,,
404,10/31/13 10:00:00 PM,4.311,0.0,,
405,11/01/13 01:00:00 AM,3.788,0.0,,
406,11/01/13 04:00:00 AM,3.367,0.0,,
407,11/01/13 07:00:00 AM,3.367,0.0,,
408,11/01/13 10:00:00 AM,4.311,139.9,,
409,11/01/13 01:00:00 PM,5.347,322.9,,
410,11/01/13 04:00:00 PM,7.179,1173.3,,
411,11/01/13 07:00:00 PM,6.064,0.0,,
412,11/01/13 10:00:00 PM,6.268,0.0,,
413,11/02/13 01:00:00 AM,6.064,0.0,,
414,11/02/13 04:00:00 AM,6.166,0.0,,
415,11/02/13 07:00:00 AM,5.450,0.0,,
416,11/02/13 10:00:00 AM,2.837,139.9,,
417,11/02/13 01:00:00 PM,0.563,193.8,,
418,11/02/13 04:00:00 PM,0.232,64.6,,
419,11/02/13 07:00:00 PM,0.232,0.0,,
420,11/02/13 10:00:00 PM,0.232,0.0,,
421,11/03/13 01:00:00 AM,0.232,0.0,,
422,11/03/13 04:00:00 AM,0.232,0.0,,
423,11/03/13 07:00:00 AM,0.121,0.0,,
424,11/03/13 10:00:00 AM,0.121,366.0,,
425,11/03/13 01:00:00 PM,0.232,118.4,,
426,11/03/13 04:00:00 PM,0.232,10.8,,
427,11/03/13 07:00:00 PM,0.232,0.0,,
428,11/03/13 10:00:00 PM,0.232,0.0,,
429,11/04/13 01:00:00 AM,0.232,0.0,,
430,11/04/13 04:00:00 AM,0.232,0.0,,
431,11/04/13 07:00:00 AM,0.232,0.0,,
432,11/04/13 10:00:00 AM,0.121,0.0,,
433,11/04/13 01:00:00 PM,0.121,0.0,,
434,11/04/13 04:00:00 PM,0.232,21.5,,
435,11/04/13 07:00:00 PM,0.343,0.0,,
436,11/04/13 10:00:00 PM,0.343,0.0,,
437,11/05/13 01:00:00 AM,0.343,0.0,,
438,11/05/13 04:00:00 AM,0.343,0.0,,
439,11/05/13 07:00:00 AM,0.343,0.0,,
440,11/05/13 10:00:00 AM,0.343,204.5,,
441,11/05/13 01:00:00 PM,0.343,355.2,,
442,11/05/13 04:00:00 PM,0.343,172.2,,
443,11/05/13 07:00:00 PM,0.343,0.0,,
444,11/05/13 10:00:00 PM,0.343,0.0,,
445,11/06/13 01:00:00 AM,0.343,0.0,,
446,11/06/13 04:00:00 AM,0.343,0.0,,
447,11/06/13 07:00:00 AM,0.343,0.0,,
448,11/06/13 10:00:00 AM,0.343,635.1,,
449,11/06/13 01:00:00 PM,0.563,1463.9,,
450,11/06/13 04:00:00 PM,0.674,710.4,,
451,11/06/13 07:00:00 PM,1.112,0.0,,
452,11/06/13 10:00:00 PM,2.943,0.0,,
453,11/07/13 01:00:00 AM,4.519,0.0,,
454,11/07/13 04:00:00 AM,4.831,0.0,,
455,11/07/13 07:00:00 AM,5.244,0.0,,
456,11/07/13 10:00:00 AM,5.141,53.8,,
457,11/07/13 01:00:00 PM,1.980,796.5,,
458,11/07/13 04:00:00 PM,1.764,96.9,,
459,11/07/13 07:00:00 PM,2.088,0.0,,
460,11/07/13 10:00:00 PM,2.410,0.0,,
461,11/08/13 01:00:00 AM,1.656,0.0,,
462,11/08/13 04:00:00 AM,1.221,0.0,,
463,11/08/13 07:00:00 AM,1.221,0.0,,
464,11/08/13 10:00:00 AM,1.330,624.3,,
465,11/08/13 01:00:00 PM,2.195,1550.0,,
466,11/08/13 04:00:00 PM,1.764,344.4,,
467,11/08/13 07:00:00 PM,1.221,0.0,,
468,11/08/13 10:00:00 PM,0.784,0.0,,
469,11/09/13 01:00:00 AM,0.563,0.0,,
470,11/09/13 04:00:00 AM,0.453,0.0,,
471,11/09/13 07:00:00 AM,0.563,0.0,,
472,11/09/13 10:00:00 AM,1.003,958.0,,
473,11/09/13 01:00:00 PM,2.195,1636.1,,
474,11/09/13 04:00:00 PM,2.303,430.6,,
475,11/09/13 07:00:00 PM,1.764,0.0,,
476,11/09/13 10:00:00 PM,1.980,0.0,,
