"Plot Title: AB08-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10603880, SEN S/N: 10603880)","Intensity, Lux (LGR S/N: 10603880, SEN S/N: 10603880)","Bad Battery (LGR S/N: 10603880)","Good Battery (LGR S/N: 10603880)","Coupler Attached (LGR S/N: 10603880)","Host Connected (LGR S/N: 10603880)","Stopped (LGR S/N: 10603880)","End Of File (LGR S/N: 10603880)"
1301,02/26/16 01:00:00 AM,0.232,0.0,,,,,,
1302,02/26/16 04:00:00 AM,0.232,0.0,,,,,,
1303,02/26/16 07:00:00 AM,0.232,0.0,,,,,,
1304,02/26/16 10:00:00 AM,0.232,107.6,,,,,,
1305,02/26/16 01:00:00 PM,0.232,462.9,,,,,,
1306,02/26/16 04:00:00 PM,0.232,398.3,,,,,,
1307,02/26/16 07:00:00 PM,0.232,0.0,,,,,,
1308,02/26/16 10:00:00 PM,0.232,0.0,,,,,,
1309,02/27/16 01:00:00 AM,0.232,0.0,,,,,,
1310,02/27/16 04:00:00 AM,0.343,0.0,,,,,,
1311,02/27/16 07:00:00 AM,0.343,0.0,,,,,,
1312,02/27/16 10:00:00 AM,0.563,624.3,,,,,,
1313,02/27/16 01:00:00 PM,1.221,1377.8,,,,,,
1314,02/27/16 04:00:00 PM,1.548,1808.3,,,,,,
1315,02/27/16 07:00:00 PM,1.656,0.0,,,,,,
1316,02/27/16 10:00:00 PM,1.330,0.0,,,,,,
1317,02/28/16 01:00:00 AM,0.784,0.0,,,,,,
1318,02/28/16 04:00:00 AM,0.893,0.0,,,,,,
1319,02/28/16 07:00:00 AM,1.221,0.0,,,,,,
1320,02/28/16 10:00:00 AM,1.764,1377.8,,,,,,
1321,02/28/16 01:00:00 PM,2.837,6200.0,,,,,,
1322,02/28/16 04:00:00 PM,1.656,129.2,,,,,,
1323,02/28/16 07:00:00 PM,0.232,0.0,,,,,,
1324,02/28/16 10:00:00 PM,0.232,0.0,,,,,,
1325,02/29/16 01:00:00 AM,0.232,0.0,,,,,,
1326,02/29/16 04:00:00 AM,0.121,0.0,,,,,,
1327,02/29/16 07:00:00 AM,0.010,0.0,,,,,,
1328,02/29/16 10:00:00 AM,0.010,419.8,,,,,,
1329,02/29/16 01:00:00 PM,0.343,1377.8,,,,,,
1330,02/29/16 04:00:00 PM,0.343,1550.0,,,,,,
1331,02/29/16 07:00:00 PM,0.232,0.0,,,,,,
1332,02/29/16 10:00:00 PM,0.232,0.0,,,,,,
1333,03/01/16 01:00:00 AM,0.232,0.0,,,,,,
1334,03/01/16 04:00:00 AM,0.232,0.0,,,,,,
1335,03/01/16 07:00:00 AM,0.232,0.0,,,,,,
1336,03/01/16 10:00:00 AM,0.343,333.7,,,,,,
1337,03/01/16 01:00:00 PM,0.563,1808.3,,,,,,
1338,03/01/16 04:00:00 PM,2.303,1722.2,,,,,,
1339,03/01/16 07:00:00 PM,0.343,0.0,,,,,,
1340,03/01/16 10:00:00 PM,0.232,0.0,,,,,,
1341,03/02/16 01:00:00 AM,0.232,0.0,,,,,,
1342,03/02/16 04:00:00 AM,0.232,0.0,,,,,,
1343,03/02/16 07:00:00 AM,0.232,0.0,,,,,,
1344,03/02/16 10:00:00 AM,0.343,1722.2,,,,,,
1345,03/02/16 01:00:00 PM,0.563,5166.7,,,,,,
1346,03/02/16 04:00:00 PM,0.893,2066.7,,,,,,
1347,03/02/16 07:00:00 PM,0.563,0.0,,,,,,
1348,03/02/16 10:00:00 PM,2.088,0.0,,,,,,
1349,03/03/16 01:00:00 AM,2.730,0.0,,,,,,
1350,03/03/16 04:00:00 AM,2.195,0.0,,,,,,
1351,03/03/16 07:00:00 AM,1.872,0.0,,,,,,
1352,03/03/16 10:00:00 AM,1.872,1205.6,,,,,,
1353,03/03/16 01:00:00 PM,2.837,2066.7,,,,,,
1354,03/03/16 04:00:00 PM,3.155,1636.1,,,,,,
1355,03/03/16 07:00:00 PM,2.088,10.8,,,,,,
1356,03/03/16 10:00:00 PM,1.003,0.0,,,,,,
1357,03/04/16 01:00:00 AM,1.656,0.0,,,,,,
1358,03/04/16 04:00:00 AM,1.980,0.0,,,,,,
1359,03/04/16 07:00:00 AM,1.980,0.0,,,,,,
1360,03/04/16 10:00:00 AM,3.367,2497.2,,,,,,
1361,03/04/16 01:00:00 PM,5.244,5511.1,,,,,,
1362,03/04/16 04:00:00 PM,4.415,2325.0,,,,,,
1363,03/04/16 07:00:00 PM,3.472,10.8,,,,,,
1364,03/04/16 10:00:00 PM,3.049,0.0,,,,,,
1365,03/05/16 01:00:00 AM,3.788,0.0,,,,,,
1366,03/05/16 04:00:00 AM,3.683,0.0,,,,,,
1367,03/05/16 07:00:00 AM,2.943,0.0,,,,,,
1368,03/05/16 10:00:00 AM,2.624,818.1,,,,,,
1369,03/05/16 01:00:00 PM,4.415,2669.5,,,,,,
1370,03/05/16 04:00:00 PM,5.962,3272.2,,,,,,
1371,03/05/16 07:00:00 PM,4.519,0.0,,,,,,
1372,03/05/16 10:00:00 PM,4.519,0.0,,,,,,
1373,03/06/16 01:00:00 AM,3.261,0.0,,,,,,
1374,03/06/16 04:00:00 AM,3.578,0.0,,,,,,
1375,03/06/16 07:00:00 AM,2.303,0.0,,,,,,
1376,03/06/16 10:00:00 AM,3.261,4650.0,,,,,,
1377,03/06/16 01:00:00 PM,3.893,5511.1,,,,,,
1378,03/06/16 04:00:00 PM,0.674,1550.0,,,,,,
1379,03/06/16 07:00:00 PM,1.112,21.5,,,,,,
1380,03/06/16 10:00:00 PM,0.784,0.0,,,,,,
1381,03/07/16 01:00:00 AM,0.343,0.0,,,,,,
1382,03/07/16 04:00:00 AM,0.453,0.0,,,,,,
1383,03/07/16 07:00:00 AM,0.343,0.0,,,,,,
1384,03/07/16 10:00:00 AM,1.221,2669.5,,,,,,
1385,03/07/16 01:00:00 PM,1.872,5166.7,,,,,,
1386,03/07/16 04:00:00 PM,3.155,4477.8,,,,,,
1387,03/07/16 07:00:00 PM,0.453,32.3,,,,,,
1388,03/07/16 10:00:00 PM,0.343,0.0,,,,,,
1389,03/08/16 01:00:00 AM,0.232,0.0,,,,,,
1390,03/08/16 04:00:00 AM,-0.213,0.0,,,,,,
1391,03/08/16 07:00:00 AM,-0.774,0.0,,,,,,
1392,03/08/16 10:00:00 AM,-0.102,3444.5,,,,,,
1393,03/08/16 01:00:00 PM,0.343,4133.4,,,,,,
1394,03/08/16 04:00:00 PM,0.563,2927.8,,,,,,
1395,03/08/16 07:00:00 PM,0.232,21.5,,,,,,
1396,03/08/16 10:00:00 PM,0.232,0.0,,,,,,
1397,03/09/16 01:00:00 AM,0.232,0.0,,,,,,
1398,03/09/16 04:00:00 AM,0.010,0.0,,,,,,
1399,03/09/16 07:00:00 AM,-0.213,0.0,,,,,,
1400,03/09/16 10:00:00 AM,0.232,1550.0,,,,,,
1401,03/09/16 01:00:00 PM,0.232,1097.9,,,,,,
1402,03/09/16 04:00:00 PM,0.232,570.5,,,,,,
1403,03/09/16 07:00:00 PM,0.232,0.0,,,,,,
1404,03/09/16 10:00:00 PM,0.232,0.0,,,,,,
1405,03/10/16 01:00:00 AM,0.232,0.0,,,,,,
1406,03/10/16 04:00:00 AM,0.232,0.0,,,,,,
1407,03/10/16 07:00:00 AM,0.232,0.0,,,,,,
1408,03/10/16 10:00:00 AM,0.232,645.8,,,,,,
1409,03/10/16 01:00:00 PM,0.563,3272.2,,,,,,
1410,03/10/16 04:00:00 PM,0.893,4305.6,,,,,,
1411,03/10/16 07:00:00 PM,0.232,43.1,,,,,,
1412,03/10/16 10:00:00 PM,-0.102,0.0,,,,,,
1413,03/11/16 01:00:00 AM,-0.213,0.0,,,,,,
1414,03/11/16 04:00:00 AM,-0.213,0.0,,,,,,
1415,03/11/16 07:00:00 AM,0.010,0.0,,,,,,
1416,03/11/16 10:00:00 AM,0.232,1237.9,,,,,,
1417,03/11/16 01:00:00 PM,0.784,4305.6,,,,,,
1418,03/11/16 04:00:00 PM,0.674,1377.8,,,,,,
1419,03/11/16 07:00:00 PM,0.674,21.5,,,,,,
1420,03/11/16 10:00:00 PM,1.221,0.0,,,,,,
1421,03/12/16 01:00:00 AM,1.439,0.0,,,,,,
1422,03/12/16 04:00:00 AM,1.330,0.0,,,,,,
1423,03/12/16 07:00:00 AM,0.343,0.0,,,,,,
1424,03/12/16 10:00:00 AM,0.893,3272.2,,,,,,
1425,03/12/16 01:00:00 PM,1.656,1463.9,,,,,,
1426,03/12/16 04:00:00 PM,0.674,2497.2,,,,,,
1427,03/12/16 07:00:00 PM,0.232,32.3,,,,,,
1428,03/12/16 10:00:00 PM,0.121,0.0,,,,,,
1429,03/13/16 01:00:00 AM,0.010,0.0,,,,,,
1430,03/13/16 04:00:00 AM,0.121,0.0,,,,,,
1431,03/13/16 07:00:00 AM,0.232,0.0,,,,,,
1432,03/13/16 10:00:00 AM,0.232,43.1,,,,,,
1433,03/13/16 01:00:00 PM,0.232,204.5,,,,,,
1434,03/13/16 04:00:00 PM,0.232,279.9,,,,,,
1435,03/13/16 07:00:00 PM,0.232,0.0,,,,,,
1436,03/13/16 10:00:00 PM,0.232,0.0,,,,,,
1437,03/14/16 01:00:00 AM,0.232,0.0,,,,,,
1438,03/14/16 04:00:00 AM,0.232,0.0,,,,,,
1439,03/14/16 07:00:00 AM,0.232,0.0,,,,,,
1440,03/14/16 10:00:00 AM,0.232,75.3,,,,,,
1441,03/14/16 01:00:00 PM,0.232,86.1,,,,,,
1442,03/14/16 04:00:00 PM,0.232,32.3,,,,,,
1443,03/14/16 07:00:00 PM,0.232,0.0,,,,,,
1444,03/14/16 10:00:00 PM,0.232,0.0,,,,,,
1445,03/15/16 01:00:00 AM,0.232,0.0,,,,,,
1446,03/15/16 04:00:00 AM,0.232,0.0,,,,,,
1447,03/15/16 07:00:00 AM,0.232,0.0,,,,,,
1448,03/15/16 10:00:00 AM,0.232,53.8,,,,,,
1449,03/15/16 01:00:00 PM,0.232,161.5,,,,,,
1450,03/15/16 04:00:00 PM,0.232,118.4,,,,,,
1451,03/15/16 07:00:00 PM,0.232,0.0,,,,,,
1452,03/15/16 10:00:00 PM,0.232,0.0,,,,,,
1453,03/16/16 01:00:00 AM,0.232,0.0,,,,,,
1454,03/16/16 04:00:00 AM,0.232,0.0,,,,,,
1455,03/16/16 07:00:00 AM,0.232,0.0,,,,,,
1456,03/16/16 10:00:00 AM,0.232,53.8,,,,,,
1457,03/16/16 01:00:00 PM,0.232,204.5,,,,,,
1458,03/16/16 04:00:00 PM,0.232,129.2,,,,,,
1459,03/16/16 07:00:00 PM,0.232,0.0,,,,,,
1460,03/16/16 10:00:00 PM,0.232,0.0,,,,,,
1461,03/17/16 01:00:00 AM,0.232,0.0,,,,,,
1462,03/17/16 04:00:00 AM,0.232,0.0,,,,,,
1463,03/17/16 07:00:00 AM,0.121,0.0,,,,,,
1464,03/17/16 10:00:00 AM,-0.102,10.8,,,,,,
1465,03/17/16 01:00:00 PM,0.010,107.6,,,,,,
1466,03/17/16 04:00:00 PM,0.232,32.3,,,,,,
1467,03/17/16 07:00:00 PM,0.232,0.0,,,,,,
1468,03/17/16 10:00:00 PM,0.232,0.0,,,,,,
1469,03/18/16 01:00:00 AM,0.121,0.0,,,,,,
1470,03/18/16 04:00:00 AM,0.010,0.0,,,,,,
1471,03/18/16 07:00:00 AM,0.010,0.0,,,,,,
1472,03/18/16 10:00:00 AM,0.010,53.8,,,,,,
1473,03/18/16 01:00:00 PM,0.121,86.1,,,,,,
1474,03/18/16 04:00:00 PM,0.232,118.4,,,,,,
1475,03/18/16 07:00:00 PM,0.232,0.0,,,,,,
1476,03/18/16 10:00:00 PM,0.232,0.0,,,,,,
1477,03/19/16 01:00:00 AM,0.232,0.0,,,,,,
1478,03/19/16 04:00:00 AM,0.232,0.0,,,,,,
1479,03/19/16 07:00:00 AM,0.232,0.0,,,,,,
1480,03/19/16 10:00:00 AM,0.232,96.9,,,,,,
1481,03/19/16 01:00:00 PM,0.232,193.8,,,,,,
1482,03/19/16 04:00:00 PM,0.232,193.8,,,,,,
1483,03/19/16 07:00:00 PM,0.232,0.0,,,,,,
1484,03/19/16 10:00:00 PM,0.232,0.0,,,,,,
1485,03/20/16 01:00:00 AM,0.232,0.0,,,,,,
1486,03/20/16 04:00:00 AM,0.232,0.0,,,,,,
1487,03/20/16 07:00:00 AM,0.232,0.0,,,,,,
1488,03/20/16 10:00:00 AM,0.232,183.0,,,,,,
1489,03/20/16 01:00:00 PM,0.232,269.1,,,,,,
1490,03/20/16 04:00:00 PM,0.232,269.1,,,,,,
1491,03/20/16 07:00:00 PM,0.232,0.0,,,,,,
1492,03/20/16 10:00:00 PM,0.232,0.0,,,,,,
1493,03/21/16 01:00:00 AM,0.232,0.0,,,,,,
1494,03/21/16 04:00:00 AM,0.232,0.0,,,,,,
1495,03/21/16 07:00:00 AM,0.232,0.0,,,,,,
1496,03/21/16 10:00:00 AM,0.343,581.3,,,,,,
1497,03/21/16 01:00:00 PM,0.343,2066.7,,,,,,
1498,03/21/16 04:00:00 PM,0.453,2325.0,,,,,,
1499,03/21/16 07:00:00 PM,0.232,172.2,,,,,,
1500,03/21/16 10:00:00 PM,0.232,0.0,,,,,,
1501,03/22/16 01:00:00 AM,0.232,0.0,,,,,,
1502,03/22/16 04:00:00 AM,0.232,0.0,,,,,,
1503,03/22/16 07:00:00 AM,0.232,10.8,,,,,,
1504,03/22/16 10:00:00 AM,0.453,3100.0,,,,,,
1505,03/22/16 01:00:00 PM,0.674,3444.5,,,,,,
1506,03/22/16 04:00:00 PM,1.003,4650.0,,,,,,
1507,03/22/16 07:00:00 PM,0.674,312.2,,,,,,
1508,03/22/16 10:00:00 PM,0.563,0.0,,,,,,
1509,03/23/16 01:00:00 AM,0.453,0.0,,,,,,
1510,03/23/16 04:00:00 AM,0.232,0.0,,,,,,
1511,03/23/16 07:00:00 AM,0.232,10.8,,,,,,
1512,03/23/16 10:00:00 AM,0.453,2066.7,,,,,,
1513,03/23/16 01:00:00 PM,2.837,6544.5,,,,,,
1514,03/23/16 04:00:00 PM,3.683,4650.0,,,,,,
1515,03/23/16 07:00:00 PM,1.439,139.9,,,,,,
1516,03/23/16 10:00:00 PM,1.330,0.0,,,,,,
1517,03/24/16 01:00:00 AM,1.112,0.0,,,,,,
1518,03/24/16 04:00:00 AM,0.232,0.0,,,,,,
1519,03/24/16 07:00:00 AM,0.232,10.8,,,,,,
1520,03/24/16 10:00:00 AM,0.343,882.6,,,,,,
1521,03/24/16 01:00:00 PM,0.563,5166.7,,,,,,
1522,03/24/16 04:00:00 PM,0.674,6200.0,,,,,,
1523,03/24/16 07:00:00 PM,0.343,172.2,,,,,,
1524,03/24/16 10:00:00 PM,0.232,0.0,,,,,,
1525,03/25/16 01:00:00 AM,0.232,0.0,,,,,,
1526,03/25/16 04:00:00 AM,0.232,0.0,,,,,,
1527,03/25/16 07:00:00 AM,0.121,10.8,,,,,,
1528,03/25/16 10:00:00 AM,0.343,1033.3,,,,,,
1529,03/25/16 01:00:00 PM,0.674,1636.1,,,,,,
1530,03/25/16 04:00:00 PM,0.563,2583.4,,,,,,
1531,03/25/16 07:00:00 PM,0.343,139.9,,,,,,
1532,03/25/16 10:00:00 PM,0.010,0.0,,,,,,
1533,03/26/16 01:00:00 AM,-0.325,0.0,,,,,,
1534,03/26/16 04:00:00 AM,-0.325,0.0,,,,,,
1535,03/26/16 07:00:00 AM,-0.102,32.3,,,,,,
1536,03/26/16 10:00:00 AM,0.232,1280.9,,,,,,
1537,03/26/16 01:00:00 PM,1.003,4305.6,,,,,,
1538,03/26/16 04:00:00 PM,3.788,5166.7,,,,,,
1539,03/26/16 07:00:00 PM,2.624,419.8,,,,,,
1540,03/26/16 10:00:00 PM,1.980,0.0,,,,,,
1541,03/27/16 01:00:00 AM,1.764,0.0,,,,,,
1542,03/27/16 04:00:00 AM,1.112,0.0,,,,,,
1543,03/27/16 07:00:00 AM,1.003,43.1,,,,,,
1544,03/27/16 10:00:00 AM,1.112,1636.1,,,,,,
1545,03/27/16 01:00:00 PM,3.049,7233.4,,,,,,
1546,03/27/16 04:00:00 PM,3.261,6200.0,,,,,,
1547,03/27/16 07:00:00 PM,0.343,118.4,,,,,,
1548,03/27/16 10:00:00 PM,0.232,0.0,,,,,,
1549,03/28/16 01:00:00 AM,0.121,0.0,,,,,,
1550,03/28/16 04:00:00 AM,0.121,0.0,,,,,,
1551,03/28/16 07:00:00 AM,0.010,21.5,,,,,,
1552,03/28/16 10:00:00 AM,0.343,1808.3,,,,,,
1553,03/28/16 01:00:00 PM,0.563,3272.2,,,,,,
1554,03/28/16 04:00:00 PM,1.872,3272.2,,,,,,
1555,03/28/16 07:00:00 PM,1.330,172.2,,,,,,
1556,03/28/16 10:00:00 PM,-0.102,0.0,,,,,,
1557,03/29/16 01:00:00 AM,-0.102,0.0,,,,,,
1558,03/29/16 04:00:00 AM,-0.549,0.0,,,,,,
1559,03/29/16 07:00:00 AM,-0.774,75.3,,,,,,
1560,03/29/16 10:00:00 AM,-0.102,1162.5,,,,,,
1561,03/29/16 01:00:00 PM,1.221,3788.9,,,,,,
1562,03/29/16 04:00:00 PM,3.683,3616.7,,,,,,
1563,03/29/16 07:00:00 PM,3.155,139.9,,,,,,
1564,03/29/16 10:00:00 PM,1.656,0.0,,,,,,
1565,03/30/16 01:00:00 AM,0.674,0.0,,,,,,
1566,03/30/16 04:00:00 AM,0.674,0.0,,,,,,
1567,03/30/16 07:00:00 AM,0.893,64.6,,,,,,
1568,03/30/16 10:00:00 AM,2.517,1302.4,,,,,,
1569,03/30/16 01:00:00 PM,6.268,2927.8,,,,,,
1570,03/30/16 04:00:00 PM,7.682,3100.0,,,,,,
1571,03/30/16 07:00:00 PM,6.573,204.5,,,,,,
1572,03/30/16 10:00:00 PM,4.311,0.0,,,,,,
1573,03/31/16 01:00:00 AM,3.367,0.0,,,,,,
1574,03/31/16 04:00:00 AM,3.049,0.0,,,,,,
1575,03/31/16 07:00:00 AM,2.730,139.9,,,,,,
1576,03/31/16 10:00:00 AM,4.311,1377.8,,,,,,
1577,03/31/16 01:00:00 PM,8.382,3272.2,,,,,,
1578,03/31/16 04:00:00 PM,9.866,3100.0,,,,,,
1579,03/31/16 07:00:00 PM,8.382,279.9,,,,,,
1580,03/31/16 10:00:00 PM,5.552,0.0,,,,,,
1581,04/01/16 01:00:00 AM,4.311,0.0,,,,,,
1582,04/01/16 04:00:00 AM,3.683,0.0,,,,,,
1583,04/01/16 07:00:00 AM,3.261,86.1,,,,,,
1584,04/01/16 10:00:00 AM,5.037,1808.3,,,,,,
1585,04/01/16 01:00:00 PM,9.571,2669.5,,,,,,
1586,04/01/16 04:00:00 PM,11.334,3272.2,,,,,,
1587,04/01/16 07:00:00 PM,9.472,150.7,,,,,,
1588,04/01/16 10:00:00 PM,6.268,0.0,,,,,,
1589,04/02/16 01:00:00 AM,5.141,0.0,,,,,,
1590,04/02/16 04:00:00 AM,4.519,0.0,,,,,,
1591,04/02/16 07:00:00 AM,4.519,139.9,,,,,,
1592,04/02/16 10:00:00 AM,6.064,2755.6,,,,,,
1593,04/02/16 01:00:00 PM,9.965,2583.4,,,,,,
1594,04/02/16 04:00:00 PM,10.748,3961.1,,,,,,
1595,04/02/16 07:00:00 PM,8.082,247.6,,,,,,
1596,04/02/16 10:00:00 PM,5.244,0.0,,,,,,
1597,04/03/16 01:00:00 AM,3.578,0.0,,,,,,
1598,04/03/16 04:00:00 AM,3.367,0.0,,,,,,
1599,04/03/16 07:00:00 AM,3.998,258.3,,,,,,
1600,04/03/16 10:00:00 AM,5.552,1808.3,,,,,,
1601,04/03/16 01:00:00 PM,9.768,4305.6,,,,,,
1602,04/03/16 04:00:00 PM,11.722,3616.7,,,,,,
1603,04/03/16 07:00:00 PM,9.077,559.7,,,,,,
1604,04/03/16 10:00:00 PM,7.682,0.0,,,,,,
1605,04/04/16 01:00:00 AM,6.370,0.0,,,,,,
1606,04/04/16 04:00:00 AM,4.311,0.0,,,,,,
1607,04/04/16 07:00:00 AM,3.367,172.2,,,,,,
1608,04/04/16 10:00:00 AM,3.472,4305.6,,,,,,
1609,04/04/16 01:00:00 PM,3.998,5166.7,,,,,,
1610,04/04/16 04:00:00 PM,3.998,4822.3,,,,,,
1611,04/04/16 07:00:00 PM,0.674,204.5,,,,,,
1612,04/04/16 10:00:00 PM,1.003,0.0,,,,,,
1613,04/05/16 01:00:00 AM,0.893,0.0,,,,,,
1614,04/05/16 04:00:00 AM,0.784,0.0,,,,,,
1615,04/05/16 07:00:00 AM,0.563,366.0,,,,,,
1616,04/05/16 10:00:00 AM,2.517,2497.2,,,,,,
1617,04/05/16 01:00:00 PM,5.141,10333.4,,,,,,
1618,04/05/16 04:00:00 PM,5.655,5166.7,,,,,,
1619,04/05/16 07:00:00 PM,4.311,592.0,,,,,,
1620,04/05/16 10:00:00 PM,2.088,0.0,,,,,,
1621,04/06/16 01:00:00 AM,1.330,0.0,,,,,,
1622,04/06/16 04:00:00 AM,0.453,0.0,,,,,,
1623,04/06/16 07:00:00 AM,0.010,258.3,,,,,,
1624,04/06/16 10:00:00 AM,1.872,1463.9,,,,,,
1625,04/06/16 01:00:00 PM,7.381,2927.8,,,,,,
1626,04/06/16 04:00:00 PM,10.357,3272.2,,,,,,
1627,04/06/16 07:00:00 PM,9.176,398.3,,,,,,
1628,04/06/16 10:00:00 PM,6.471,0.0,,,,,,
1629,04/07/16 01:00:00 AM,5.962,0.0,,,,,,
1630,04/07/16 04:00:00 AM,6.674,0.0,,,,,,
1631,04/07/16 07:00:00 AM,6.775,269.1,,,,,,
1632,04/07/16 10:00:00 AM,8.382,1463.9,,,,,,
1633,04/07/16 01:00:00 PM,12.401,2755.6,,,,,,
1634,04/07/16 04:00:00 PM,14.613,3272.2,,,,,,
1635,04/07/16 07:00:00 PM,12.110,204.5,,,,,,
1636,04/07/16 10:00:00 PM,9.472,0.0,,,,,,
1637,04/08/16 01:00:00 AM,8.182,0.0,,,,,,
1638,04/08/16 04:00:00 AM,7.280,0.0,,,,,,
1639,04/08/16 07:00:00 AM,7.179,172.2,,,,,,
1640,04/08/16 10:00:00 AM,9.275,1722.2,,,,,,
1641,04/08/16 01:00:00 PM,13.654,2927.8,,,,,,
1642,04/08/16 04:00:00 PM,15.951,3444.5,,,,,,
1643,04/08/16 07:00:00 PM,13.461,183.0,,,,,,
1644,04/08/16 10:00:00 PM,9.373,0.0,,,,,,
1645,04/09/16 01:00:00 AM,7.582,0.0,,,,,,
1646,04/09/16 04:00:00 AM,6.978,0.0,,,,,,
1647,04/09/16 07:00:00 AM,5.450,150.7,,,,,,
1648,04/09/16 10:00:00 AM,7.179,2325.0,,,,,,
1649,04/09/16 01:00:00 PM,11.334,2927.8,,,,,,
1650,04/09/16 04:00:00 PM,13.365,3272.2,,,,,,
1651,04/09/16 07:00:00 PM,10.455,247.6,,,,,,
1652,04/09/16 10:00:00 PM,6.978,0.0,,,,,,
1653,04/10/16 01:00:00 AM,6.268,0.0,,,,,,
1654,04/10/16 04:00:00 AM,5.860,0.0,,,,,,
1655,04/10/16 07:00:00 AM,4.311,150.7,,,,,,
1656,04/10/16 10:00:00 AM,4.934,1722.2,,,,,,
1657,04/10/16 01:00:00 PM,8.978,3100.0,,,,,,
1658,04/10/16 04:00:00 PM,11.722,3444.5,,,,,,
1659,04/10/16 07:00:00 PM,7.582,505.9,,,,,,
1660,04/10/16 10:00:00 PM,6.471,0.0,,,,,,
1661,04/11/16 01:00:00 AM,5.757,0.0,,,,,,
1662,04/11/16 04:00:00 AM,4.831,0.0,,,,,,
1663,04/11/16 07:00:00 AM,4.207,161.5,,,,,,
1664,04/11/16 10:00:00 AM,6.064,5166.7,,,,,,
1665,04/11/16 01:00:00 PM,7.682,3100.0,,,,,,
1666,04/11/16 04:00:00 PM,8.978,3444.5,,,,,,
1667,04/11/16 07:00:00 PM,5.757,333.7,,,,,,
1668,04/11/16 10:00:00 PM,5.037,0.0,,,,,,
1669,04/12/16 01:00:00 AM,4.623,0.0,,,,,,
1670,04/12/16 04:00:00 AM,4.415,0.0,,,,,,
1671,04/12/16 07:00:00 AM,3.893,86.1,,,,,,
1672,04/12/16 10:00:00 AM,4.727,5338.9,,,,,,
1673,04/12/16 01:00:00 PM,6.370,6200.0,,,,,,
1674,04/12/16 04:00:00 PM,7.280,4822.3,,,,,,
1675,04/12/16 07:00:00 PM,5.757,635.1,,,,,,
1676,04/12/16 10:00:00 PM,1.330,0.0,,,,,,
1677,04/13/16 01:00:00 AM,1.439,0.0,,,,,,
1678,04/13/16 04:00:00 AM,1.548,0.0,,,,,,
1679,04/13/16 07:00:00 AM,1.439,193.8,,,,,,
1680,04/13/16 10:00:00 AM,2.303,2927.8,,,,,,
1681,04/13/16 01:00:00 PM,4.934,7577.8,,,,,,
1682,04/13/16 04:00:00 PM,5.347,4994.5,,,,,,
1683,04/13/16 07:00:00 PM,4.102,785.8,,,,,,
1684,04/13/16 10:00:00 PM,2.837,0.0,,,,,,
1685,04/14/16 01:00:00 AM,0.893,0.0,,,,,,
1686,04/14/16 04:00:00 AM,0.343,0.0,,,,,,
1687,04/14/16 07:00:00 AM,0.343,129.2,,,,,,
1688,04/14/16 10:00:00 AM,1.003,5166.7,,,,,,
1689,04/14/16 01:00:00 PM,4.623,6544.5,,,,,,
1690,04/14/16 04:00:00 PM,5.141,3616.7,,,,,,
1691,04/14/16 07:00:00 PM,4.102,301.4,,,,,,
1692,04/14/16 10:00:00 PM,2.837,0.0,,,,,,
1693,04/15/16 01:00:00 AM,2.303,0.0,,,,,,
1694,04/15/16 04:00:00 AM,2.088,0.0,,,,,,
1695,04/15/16 07:00:00 AM,2.303,204.5,,,,,,
1696,04/15/16 10:00:00 AM,3.998,5511.1,,,,,,
1697,04/15/16 01:00:00 PM,5.450,6200.0,,,,,,
1698,04/15/16 04:00:00 PM,7.682,4994.5,,,,,,
1699,04/15/16 07:00:00 PM,5.655,624.3,,,,,,
1700,04/15/16 10:00:00 PM,4.102,0.0,,,,,,
1701,04/16/16 01:00:00 AM,2.303,0.0,,,,,,
1702,04/16/16 04:00:00 AM,1.112,0.0,,,,,,
1703,04/16/16 07:00:00 AM,0.232,409.0,,,,,,
1704,04/16/16 10:00:00 AM,2.837,2152.8,,,,,,
1705,04/16/16 01:00:00 PM,7.882,3961.1,,,,,,
1706,04/16/16 04:00:00 PM,10.063,5166.7,,,,,,
1707,04/16/16 07:00:00 PM,8.779,592.0,,,,,,
1708,04/16/16 10:00:00 PM,5.962,0.0,,,,,,
1709,04/17/16 01:00:00 AM,5.552,0.0,,,,,,
1710,04/17/16 04:00:00 AM,5.450,0.0,,,,,,
1711,04/17/16 07:00:00 AM,5.244,247.6,,,,,,
1712,04/17/16 10:00:00 AM,7.280,1894.5,,,,,,
1713,04/17/16 01:00:00 PM,11.139,3444.5,,,,,,
1714,04/17/16 04:00:00 PM,14.134,3616.7,,,,,,
1715,04/17/16 07:00:00 PM,12.013,279.9,,,,,,
1716,04/17/16 10:00:00 PM,8.978,0.0,,,,,,
1717,04/18/16 01:00:00 AM,7.882,0.0,,,,,,
1718,04/18/16 04:00:00 AM,6.978,0.0,,,,,,
1719,04/18/16 07:00:00 AM,7.682,204.5,,,,,,
1720,04/18/16 10:00:00 AM,10.357,2411.1,,,,,,
1721,04/18/16 01:00:00 PM,13.942,3961.1,,,,,,
1722,04/18/16 04:00:00 PM,16.618,4822.3,,,,,,
1723,04/18/16 07:00:00 PM,14.230,355.2,,,,,,
1724,04/18/16 10:00:00 PM,10.455,0.0,,,,,,
1725,04/19/16 01:00:00 AM,9.275,0.0,,,,,,
1726,04/19/16 04:00:00 AM,8.879,0.0,,,,,,
